,P7,O1,O2,P8,TIME
0,4570.256,3910.769,3831.795,4309.231,1603848358.0925
1,4572.308,3912.821,3835.897,4308.718,1603848358.1003
2,4572.308,3913.333,3831.795,4301.026,1603848358.1081
3,4571.795,3912.308,3824.615,4293.333,1603848358.1159
4,4574.359,3914.359,3828.205,4294.359,1603848358.1236
5,4570.256,3915.385,3836.41,4296.41,1603848358.1314
6,4570.256,3913.333,3837.436,4298.462,1603848358.1391
7,4575.897,3913.846,3840.0,4306.154,1603848358.1471
8,4578.974,3918.974,3850.769,4319.487,1603848358.1549
9,4577.436,3920.0,3855.385,4326.154,1603848358.1628
10,4577.949,3918.462,3846.154,4322.564,1603848358.1706
11,4578.462,3918.974,3835.385,4311.795,1603848358.1785
12,4576.41,3921.538,3835.385,4305.641,1603848358.1864
13,4576.923,3922.564,3836.41,4304.615,1603848358.1943
14,4578.974,3923.077,3834.359,4308.718,1603848358.2021
15,4575.385,3918.974,3830.256,4307.692,1603848358.21
16,4573.846,3916.923,3827.179,4306.154,1603848358.2178
17,4577.949,3920.0,3831.282,4309.231,1603848358.2258
18,4577.949,3920.513,3833.846,4305.641,1603848358.2336
19,4576.41,3920.0,3834.359,4297.949,1603848358.2415
20,4581.026,3923.077,3840.513,4303.077,1603848358.2493
21,4583.077,3927.692,3846.667,4316.41,1603848358.2571
22,4578.462,3922.564,3841.026,4317.436,1603848358.265
23,4571.282,3911.282,3833.333,4309.744,1603848358.2727
24,4563.59,3904.103,3832.821,4306.667,1603848358.2805
25,4566.154,3906.667,3833.846,4306.154,1603848358.2882
26,4567.692,3909.744,3830.256,4301.538,1603848358.296
27,4564.615,3912.308,3828.205,4297.949,1603848358.3038
28,4566.667,3914.359,3832.308,4298.974,1603848358.3116
29,4567.692,3915.385,3840.0,4304.103,1603848358.3193
30,4563.077,3913.846,3837.436,4305.641,1603848358.3271
31,4557.949,3904.615,3826.154,4294.359,1603848358.3348
32,4553.846,3896.923,3823.59,4281.026,1603848358.3428
33,4558.974,3905.128,3829.744,4285.641,1603848358.3506
34,4566.154,3915.897,3832.308,4298.462,1603848358.3585
35,4563.077,3911.795,3835.897,4303.077,1603848358.3663
36,4561.538,3908.205,3840.0,4304.103,1603848358.3742
37,4569.744,3915.385,3837.949,4304.615,1603848358.3821
38,4576.923,3918.462,3834.872,4307.692,1603848358.39
39,4576.41,3912.821,3836.923,4309.231,1603848358.3978
