,P7,O1,O2,P8,TIME
0,4654.359,3977.436,3893.846,4334.872,1603841772.1884
1,4650.256,3973.846,3888.205,4323.59,1603841772.1962
2,4650.256,3976.41,3888.205,4322.564,1603841772.2041
3,4657.436,3980.0,3889.231,4323.59,1603841772.2119
4,4650.769,3974.359,3885.128,4316.923,1603841772.2199
5,4636.923,3963.59,3881.538,4309.231,1603841772.2277
6,4643.59,3965.641,3886.667,4320.513,1603841772.2356
7,4661.538,3974.872,3891.795,4336.41,1603841772.2434
8,4662.564,3972.821,3889.231,4332.821,1603841772.2513
9,4652.821,3964.103,3887.179,4322.051,1603841772.2592
10,4649.231,3962.564,3891.282,4327.179,1603841772.2669
11,4646.667,3964.615,3891.795,4330.769,1603841772.2747
12,4650.769,3970.769,3891.795,4327.692,1603841772.2824
13,4652.821,3971.795,3891.795,4326.154,1603841772.2902
14,4641.538,3962.051,3881.026,4313.333,1603841772.298
15,4635.385,3956.923,3871.282,4300.513,1603841772.3058
16,4645.128,3958.974,3874.872,4308.205,1603841772.3135
17,4644.103,3952.821,3875.385,4317.949,1603841772.3214
18,4633.846,3950.256,3872.308,4317.436,1603841772.3293
19,4640.0,3961.026,3881.538,4323.59,1603841772.3371
20,4649.744,3967.179,3889.744,4332.821,1603841772.3448
21,4642.564,3963.077,3887.179,4329.231,1603841772.3526
22,4636.923,3965.641,3888.205,4323.59,1603841772.3603
23,4642.564,3969.744,3885.641,4318.462,1603841772.3683
24,4645.128,3964.103,3876.41,4306.667,1603841772.3761
25,4645.128,3965.128,3874.872,4304.615,1603841772.384
26,4644.103,3973.846,3878.974,4318.462,1603841772.3918
27,4640.0,3972.821,3886.154,4331.282,1603841772.3997
28,4639.487,3967.179,3892.308,4335.385,1603841772.4076
29,4645.128,3967.692,3892.308,4334.359,1603841772.4155
30,4640.513,3964.615,3884.615,4325.641,1603841772.4233
31,4627.179,3960.0,3878.462,4318.462,1603841772.4312
32,4625.641,3962.564,3881.026,4321.026,1603841772.439
33,4638.974,3967.179,3888.718,4325.641,1603841772.447
34,4645.128,3968.718,3889.744,4328.718,1603841772.4548
35,4643.59,3970.769,3890.769,4337.436,1603841772.4626
36,4644.103,3973.846,3897.436,4342.564,1603841772.4703
37,4645.128,3973.846,3897.436,4336.923,1603841772.478
38,4638.974,3967.179,3890.256,4327.692,1603841772.4859
39,4636.41,3963.077,3889.231,4326.667,1603841772.4936
40,4641.538,3967.179,3888.205,4330.256,1603841772.5015
41,4635.385,3961.026,3880.513,4326.154,1603841772.5093
42,4628.205,3953.333,3881.026,4321.538,1603841772.5171
43,4633.333,3959.487,3889.231,4321.538,1603841772.5249
44,4637.949,3964.615,3887.179,4322.051,1603841772.5327
45,4631.795,3956.923,3876.923,4317.949,1603841772.5404
46,4628.205,3954.872,3873.846,4309.231,1603841772.5483
47,4630.256,3958.974,3874.359,4306.667,1603841772.5561
48,4630.769,3957.436,3874.872,4314.872,1603841772.5641
49,4631.795,3956.923,3875.385,4317.949,1603841772.5719
50,4638.974,3960.513,3878.462,4319.487,1603841772.5798
51,4642.564,3960.513,3885.641,4328.205,1603841772.5876
52,4637.436,3958.974,3887.692,4331.795,1603841772.5955
53,4636.923,3962.051,3880.513,4326.667,1603841772.6034
54,4640.513,3962.051,3879.487,4325.641,1603841772.6113
55,4633.333,3953.846,3881.026,4319.487,1603841772.6191
56,4627.179,3951.282,3870.256,4308.718,1603841772.627
57,4635.385,3957.949,3866.667,4310.256,1603841772.6348
58,4637.949,3958.462,3873.333,4311.282,1603841772.6426
59,4628.718,3952.821,3872.821,4304.615,1603841772.6504
60,4626.154,3951.282,3868.718,4300.513,1603841772.6581
61,4634.359,3952.308,3875.385,4307.692,1603841772.6659
62,4635.385,3950.769,3877.949,4316.41,1603841772.6736
63,4628.718,3948.205,3870.256,4315.385,1603841772.6815
64,4629.231,3948.205,3866.667,4312.308,1603841772.6892
65,4637.436,3957.949,3873.846,4320.0,1603841772.697
66,4640.0,3962.051,3878.974,4321.538,1603841772.7047
67,4635.897,3951.795,3873.846,4306.154,1603841772.7126
68,4630.256,3943.59,3866.667,4297.949,1603841772.7203
69,4629.231,3949.231,3867.692,4307.692,1603841772.7282
70,4635.385,3952.821,3874.359,4317.436,1603841772.736
71,4644.103,3953.846,3881.538,4324.615,1603841772.7439
72,4642.051,3955.385,3878.974,4321.538,1603841772.7518
