,P7,O1,O2,P8,TIME
0,4554.872,3962.051,3898.974,4323.077,1603753139.195
1,4550.769,3961.026,3901.026,4324.615,1603753139.203
2,4548.205,3961.026,3902.051,4324.103,1603753139.2108
3,4550.256,3962.051,3896.923,4323.59,1603753139.2187
4,4551.282,3960.0,3896.41,4325.641,1603753139.2265
5,4548.205,3953.846,3901.026,4324.103,1603753139.2344
6,4547.692,3954.359,3901.026,4323.077,1603753139.2423
7,4552.308,3963.59,3901.026,4323.59,1603753139.2502
8,4553.846,3963.59,3903.59,4323.59,1603753139.258
9,4547.692,3951.795,3896.41,4318.462,1603753139.2659
10,4543.077,3945.128,3883.59,4312.308,1603753139.2737
11,4542.051,3949.231,3883.077,4310.769,1603753139.2815
12,4542.564,3952.821,3887.179,4313.333,1603753139.2893
13,4541.538,3948.205,3878.974,4308.718,1603753139.297
14,4531.795,3937.949,3869.231,4295.385,1603753139.3048
15,4529.744,3939.487,3877.436,4295.385,1603753139.3125
16,4543.077,3952.308,3891.795,4311.282,1603753139.3204
17,4546.154,3954.359,3892.308,4315.385,1603753139.3281
18,4536.923,3949.231,3883.59,4302.051,1603753139.3359
19,4537.949,3949.744,3881.026,4297.949,1603753139.3436
20,4544.103,3951.795,3884.103,4307.179,1603753139.3516
21,4542.564,3950.769,3885.641,4308.718,1603753139.3594
22,4535.897,3947.179,3884.103,4302.564,1603753139.3673
23,4534.359,3946.154,3886.667,4308.205,1603753139.3751
24,4543.077,3951.795,3896.41,4320.0,1603753139.383
25,4551.282,3953.846,3900.513,4320.513,1603753139.3909
26,4544.103,3946.154,3893.846,4312.821,1603753139.3988
27,4542.564,3944.615,3893.846,4316.41,1603753139.4066
28,4552.821,3950.256,3900.0,4321.026,1603753139.4145
29,4555.897,3951.282,3900.513,4315.897,1603753139.4223
30,4551.282,3952.821,3900.513,4317.436,1603753139.4303
31,4551.795,3955.897,3906.154,4326.154,1603753139.4381
32,4551.795,3952.308,3908.205,4329.231,1603753139.446
33,4545.641,3948.718,3903.59,4327.179,1603753139.4539
34,4546.667,3954.359,3908.205,4332.821,1603753139.4617
35,4554.872,3960.513,3918.462,4337.949,1603753139.4696
36,4558.974,3961.538,3919.487,4333.333,1603753139.4773
