,P7,O1,O2,P8,TIME
0,4593.846,3952.308,3865.128,4306.667,1603848472.6877
1,4593.333,3951.795,3866.154,4311.282,1603848472.6956
2,4590.256,3952.308,3863.59,4308.205,1603848472.7035
3,4582.051,3948.205,3857.949,4301.026,1603848472.7113
4,4582.051,3947.179,3862.564,4308.205,1603848472.7192
5,4591.795,3953.846,3868.205,4315.897,1603848472.727
6,4598.462,3958.974,3867.179,4316.923,1603848472.735
7,4594.872,3955.897,3865.641,4316.923,1603848472.7428
8,4594.359,3951.795,3869.744,4317.949,1603848472.7507
9,4596.923,3949.231,3868.205,4318.462,1603848472.7585
10,4595.385,3948.205,3860.513,4314.359,1603848472.7664
11,4592.821,3947.692,3856.923,4305.128,1603848472.7743
12,4592.308,3947.179,3857.949,4301.538,1603848472.782
13,4584.103,3944.103,3857.949,4303.59,1603848472.7898
14,4579.487,3945.641,3859.487,4307.179,1603848472.7975
15,4589.231,3951.795,3864.615,4311.282,1603848472.8053
16,4593.846,3945.641,3864.103,4308.205,1603848472.8131
17,4585.128,3938.462,3858.974,4301.538,1603848472.8209
18,4582.051,3942.564,3859.487,4305.128,1603848472.8286
19,4583.59,3945.128,3862.051,4308.205,1603848472.8364
20,4582.051,3942.564,3865.128,4302.051,1603848472.8441
21,4587.692,3948.718,3872.821,4311.795,1603848472.852
22,4595.385,3951.282,3874.872,4328.205,1603848472.8597
23,4588.718,3938.462,3869.231,4325.128,1603848472.8676
24,4584.615,3933.333,3864.615,4317.436,1603848472.8754
25,4591.795,3941.026,3863.077,4318.462,1603848472.8833
26,4591.795,3951.795,3862.564,4315.385,1603848472.8912
27,4592.308,3963.59,3867.179,4317.436,1603848472.8991
28,4598.974,3969.744,3874.359,4328.205,1603848472.9069
29,4600.0,3963.077,3878.462,4331.795,1603848472.9148
30,4592.308,3950.256,3872.821,4325.641,1603848472.9226
31,4588.205,3944.615,3862.564,4318.974,1603848472.9306
32,4591.795,3944.615,3861.538,4316.41,1603848472.9384
33,4593.333,3948.205,3864.103,4320.0,1603848472.9462
34,4591.795,3950.256,3860.0,4317.436,1603848472.954
35,4594.359,3952.308,3863.59,4309.744,1603848472.9617
36,4604.103,3960.513,3871.795,4319.487,1603848472.9696
37,4606.667,3963.077,3873.846,4332.308,1603848472.9773
38,4603.59,3957.436,3874.872,4328.205,1603848472.9851
39,4597.949,3954.872,3870.256,4316.41,1603848472.9928
40,4590.769,3953.333,3861.538,4309.231,1603848473.0006
41,4588.718,3949.744,3861.538,4308.718,1603848473.0084
42,4590.769,3952.308,3866.667,4315.385,1603848473.0162
43,4589.231,3950.769,3865.641,4317.949,1603848473.0239
44,4588.718,3944.103,3866.154,4315.897,1603848473.0317
45,4587.692,3941.538,3866.667,4313.333,1603848473.0394
46,4585.128,3942.564,3864.103,4313.333,1603848473.0473
47,4587.692,3943.59,3863.59,4317.436,1603848473.055
48,4594.359,3947.179,3865.128,4318.462,1603848473.0629
49,4587.179,3946.154,3858.462,4305.128,1603848473.0707
50,4580.0,3942.051,3852.821,4294.359,1603848473.0786
51,4589.231,3946.667,3860.0,4303.077,1603848473.0865
52,4594.872,3950.769,3864.615,4308.718,1603848473.0944
53,4587.179,3945.641,3856.923,4297.949,1603848473.1022
54,4582.051,3938.462,3851.795,4292.308,1603848473.1101
55,4588.205,3938.462,3857.436,4304.615,1603848473.1179
56,4593.846,3945.128,3865.641,4314.359,1603848473.1259
57,4596.41,3949.231,3872.821,4315.897,1603848473.1337
58,4595.385,3949.231,3874.359,4319.487,1603848473.1416
59,4592.308,3949.744,3870.769,4322.051,1603848473.1495
60,4591.282,3949.231,3863.59,4313.846,1603848473.1573
61,4591.282,3946.667,3858.974,4306.667,1603848473.1652
62,4590.769,3944.615,3860.0,4307.692,1603848473.1729
63,4593.333,3944.615,3862.051,4311.282,1603848473.1807
64,4599.487,3946.154,3861.026,4312.821,1603848473.1884
65,4604.103,3951.795,3866.154,4314.359,1603848473.1963
