title:your record name, start timestamp:1600982353.567775, stop timestamp:1600982368.684303, headset type:EPOC, headset serial:82344558, headset firmware:1e00, subject name:alzaabi.su, channels:38, sampling rate:128, samples:1934      , version:2.0
Timestamp,EEG.Counter,EEG.Interpolated,EEG.AF3,EEG.F7,EEG.F3,EEG.FC5,EEG.T7,EEG.P7,EEG.O1,EEG.O2,EEG.P8,EEG.T8,EEG.FC6,EEG.F4,EEG.F8,EEG.AF4,EEG.RawCq,EEG.Battery,MarkerIndex,MarkerType,MarkerValueInt,EEG.MarkerHardware,CQ.AF3,CQ.F7,CQ.F3,CQ.FC5,CQ.T7,CQ.P7,CQ.O1,CQ.O2,CQ.P8,CQ.T8,CQ.FC6,CQ.F4,CQ.F8,CQ.AF4,CQ.Overall
1600982353.567775,1.000000,0.000000,3907.692383,4632.307617,4197.948730,4260.512695,4028.205078,4635.384766,3977.435791,3906.666748,4316.410156,4066.666748,4212.307617,4182.051270,4086.153809,4019.487061,437.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,2.000000,4.000000,1.000000,41.666668
1600982353.575504,2.000000,0.000000,3911.794922,4630.769043,4200.512695,4264.102539,4038.974365,4636.922852,3979.487061,3909.743652,4326.666504,4058.461426,4213.846191,4181.538574,4087.179443,4022.564209,449.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,2.000000,4.000000,1.000000,41.666668
1600982353.583334,3.000000,0.000000,3921.538574,4646.153809,4205.128418,4274.871582,4044.615479,4644.615234,3981.538574,3910.256348,4330.769043,4073.846191,4218.974121,4186.666504,4098.974121,4025.128174,457.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,2.000000,4.000000,1.000000,41.666668
1600982353.591062,4.000000,0.000000,3911.794922,4641.538574,4197.436035,4265.128418,4036.410156,4644.102539,3976.410156,3903.589844,4303.077148,4080.000000,4214.871582,4187.692383,4093.846191,4022.564209,469.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,2.000000,4.000000,1.000000,41.666668
1600982353.598998,5.000000,0.000000,3898.461426,4623.077148,4187.179688,4253.846191,4032.820557,4637.948730,3974.871826,3898.461426,4297.436035,4050.769287,4206.153809,4184.615234,4078.974365,4019.487061,440.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,2.000000,4.000000,1.000000,41.666668
1600982353.606834,6.000000,0.000000,3900.512939,4625.128418,4193.846191,4262.563965,4041.538574,4635.384766,3979.487061,3903.589844,4323.589844,4034.358887,4208.717773,4186.153809,4078.974365,4019.487061,437.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,2.000000,4.000000,1.000000,41.666668
1600982353.614770,7.000000,0.000000,3908.205078,4640.512695,4204.102539,4270.256348,4041.025635,4636.410156,3986.666748,3917.435791,4336.410156,4062.051270,4222.051270,4195.897461,4097.948730,4025.128174,393.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,2.000000,4.000000,1.000000,41.666668
1600982353.622607,8.000000,0.000000,3904.102539,4643.077148,4197.948730,4264.615234,4030.256348,4639.487305,3989.743652,3922.051270,4332.307617,4077.948730,4225.641113,4201.025879,4105.641113,4027.692383,401.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,2.000000,4.000000,1.000000,41.666668
1600982353.630542,9.000000,0.000000,3884.615479,4629.743652,4181.538574,4253.846191,4024.615479,4634.871582,3981.025635,3905.641113,4323.589844,4052.307617,4212.820313,4189.743652,4088.718018,4021.025635,406.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,2.000000,4.000000,1.000000,41.666668
1600982353.638378,10.000000,0.000000,3873.846191,4625.641113,4178.461426,4254.358887,4029.230713,4628.717773,3981.025635,3907.692383,4325.641113,4051.281982,4210.256348,4185.128418,4084.615479,4017.948730,437.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,2.000000,4.000000,1.000000,41.666668
1600982353.646312,11.000000,0.000000,3878.974365,4628.717773,4184.102539,4258.974121,4029.230713,4632.820313,3990.769287,3926.666748,4333.333496,4072.820557,4216.922852,4194.358887,4094.871826,4023.076904,124.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,2.000000,4.000000,1.000000,41.666668
1600982353.654146,12.000000,0.000000,3883.589844,4628.205078,4182.051270,4260.000000,4031.794922,4637.948730,3994.358887,3926.153809,4334.871582,4068.718018,4217.436035,4194.358887,4094.871826,4021.025635,315.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,2.000000,4.000000,1.000000,41.666668
