,P7,O1,O2,P8,TIME
0,4629.231,3973.846,3914.872,4334.872,1603841732.5692
1,4623.59,3967.179,3907.692,4330.256,1603841732.577
2,4626.667,3976.41,3910.256,4336.923,1603841732.5848
3,4623.077,3979.487,3911.282,4335.897,1603841732.5925
4,4617.436,3964.103,3900.0,4321.026,1603841732.6004
5,4614.359,3963.077,3898.974,4317.436,1603841732.6081
6,4614.872,3975.897,3908.718,4324.615,1603841732.6159
7,4615.897,3966.154,3907.179,4316.41,1603841732.6236
8,4619.487,3958.974,3900.0,4304.103,1603841732.6314
9,4623.59,3975.897,3900.513,4312.821,1603841732.6392
10,4623.077,3978.974,3898.462,4322.051,1603841732.647
11,4623.59,3965.641,3896.41,4313.846,1603841732.6547
12,4631.795,3973.333,3906.154,4318.462,1603841732.6625
13,4626.154,3981.026,3912.308,4329.231,1603841732.6702
14,4601.538,3964.103,3906.667,4315.385,1603841732.6782
15,4604.103,3961.538,3905.128,4311.795,1603841732.686
16,4632.821,3980.513,3912.821,4337.949,1603841732.6939
17,4638.974,3983.59,3914.872,4349.231,1603841732.7017
18,4624.103,3965.641,3911.282,4336.41,1603841732.7096
19,4612.821,3955.385,3902.564,4324.615,1603841732.7175
20,4606.154,3955.385,3892.821,4311.795,1603841732.7254
21,4608.205,3956.41,3892.821,4297.949,1603841732.7332
22,4617.949,3960.513,3902.051,4304.615,1603841732.7411
23,4626.667,3967.692,3908.718,4325.128,1603841732.749
24,4627.692,3972.821,3907.179,4329.231,1603841732.7567
25,4620.513,3972.821,3906.154,4321.026,1603841732.7645
26,4612.308,3965.641,3905.641,4318.462,1603841732.7722
27,4618.974,3960.0,3904.103,4322.564,1603841732.78
28,4630.769,3966.667,3909.231,4329.744,1603841732.7878
29,4629.231,3975.385,3917.949,4342.051,1603841732.7956
30,4623.077,3973.333,3922.564,4345.641,1603841732.8033
31,4623.59,3968.205,3919.487,4338.462,1603841732.8112
32,4622.564,3969.231,3912.821,4335.897,1603841732.819
33,4620.513,3970.769,3905.128,4332.821,1603841732.8269
34,4621.538,3968.205,3896.41,4324.103,1603841732.8346
35,4618.462,3967.179,3892.821,4314.359,1603841732.8424
36,4614.872,3965.641,3895.385,4310.769,1603841732.8501
37,4614.359,3963.59,3896.41,4313.333,1603841732.858
38,4614.872,3963.077,3897.436,4319.487,1603841732.8659
39,4617.436,3967.692,3899.487,4318.462,1603841732.8738
40,4618.974,3972.821,3900.513,4318.974,1603841732.8816
41,4610.256,3965.641,3901.026,4318.974,1603841732.8895
42,4609.744,3963.59,3907.692,4320.513,1603841732.8973
43,4623.59,3972.308,3916.923,4333.333,1603841732.9053
44,4627.692,3973.333,3922.051,4346.667,1603841732.9131
45,4627.179,3973.846,3926.154,4349.231,1603841732.921
46,4632.821,3981.026,3924.615,4346.667,1603841732.9288
47,4628.718,3976.923,3914.872,4338.974,1603841732.9367
48,4616.41,3966.154,3903.59,4326.154,1603841732.9446
49,4611.282,3965.128,3896.41,4309.231,1603841732.9523
50,4610.769,3962.051,3891.795,4301.538,1603841732.9601
51,4609.231,3953.846,3890.256,4308.205,1603841732.9678
52,4609.744,3951.795,3889.231,4313.333,1603841732.9756
53,4609.231,3948.205,3884.103,4311.795,1603841732.9834
54,4608.205,3945.641,3886.667,4320.0,1603841732.9912
55,4615.385,3958.974,3905.641,4338.462,1603841732.9989
56,4624.103,3976.41,3925.641,4350.769,1603841733.0067
57,4630.769,3986.154,3931.795,4357.436,1603841733.0144
58,4632.821,3985.641,3923.077,4349.231,1603841733.0223
59,4625.641,3977.436,3906.667,4323.077,1603841733.03
60,4610.256,3967.179,3890.256,4303.077,1603841733.0379
61,4608.718,3964.103,3885.641,4305.641,1603841733.0457
62,4620.513,3965.128,3888.718,4315.385,1603841733.0536
63,4621.026,3963.077,3889.744,4314.359,1603841733.0615
64,4613.846,3958.974,3894.359,4315.385,1603841733.0694
65,4615.385,3957.436,3904.615,4325.128,1603841733.0772
66,4620.0,3963.59,3909.231,4330.256,1603841733.0851
67,4622.564,3971.795,3909.744,4335.385,1603841733.0929
68,4625.641,3976.923,3914.359,4347.692,1603841733.1009
69,4629.231,3978.974,3918.974,4354.872,1603841733.1087
70,4633.846,3978.462,3915.385,4348.718,1603841733.1166
71,4632.821,3978.974,3908.205,4338.974,1603841733.1244
72,4631.282,3982.564,3910.256,4337.949,1603841733.1321
73,4631.795,3980.513,3911.795,4335.385,1603841733.14
74,4627.692,3982.564,3904.615,4327.179,1603841733.1477
75,4623.077,3990.256,3902.564,4324.103,1603841733.1555
76,4628.718,3989.231,3905.641,4333.846,1603841733.1632
77,4633.846,3981.026,3905.128,4337.436,1603841733.1711
78,4636.41,3983.077,3912.308,4333.846,1603841733.1788
79,4632.821,3983.59,3921.026,4335.897,1603841733.1866
80,4621.026,3968.205,3915.385,4335.897,1603841733.1943
81,4615.897,3955.385,3904.615,4325.128,1603841733.2021
82,4616.923,3956.41,3898.462,4312.821,1603841733.2099
83,4613.846,3959.487,3893.846,4308.205,1603841733.2178
84,4616.923,3962.051,3891.282,4313.333,1603841733.2256
85,4623.077,3964.615,3893.846,4324.615,1603841733.2335
86,4613.333,3963.59,3893.333,4322.051,1603841733.2413
87,4609.231,3966.154,3891.282,4312.308,1603841733.2493
88,4626.154,3977.436,3894.872,4316.41,1603841733.2571
89,4635.385,3978.462,3902.051,4323.59,1603841733.265
90,4626.154,3967.692,3906.154,4324.103,1603841733.2728
91,4622.051,3968.718,3909.231,4331.795,1603841733.2807
92,4627.179,3974.872,3908.718,4336.923,1603841733.2886
93,4626.154,3972.308,3901.538,4333.333,1603841733.2965
94,4617.436,3965.641,3895.897,4323.59,1603841733.3043
95,4613.846,3964.103,3894.872,4307.692,1603841733.3121
96,4615.897,3968.205,3895.897,4306.667,1603841733.3199
97,4620.513,3968.205,3895.385,4322.051,1603841733.3277
