title:your record name, start timestamp:1600453978.739082, stop timestamp:1600453980.748831, headset type:EPOC, headset serial:53899522, headset firmware:1e00, subject name:alzaabi.su, channels:38, sampling rate:128, samples:258       , version:2.0
Timestamp,EEG.Counter,EEG.Interpolated,EEG.AF3,EEG.F7,EEG.F3,EEG.FC5,EEG.T7,EEG.P7,EEG.O1,EEG.O2,EEG.P8,EEG.T8,EEG.FC6,EEG.F4,EEG.F8,EEG.AF4,EEG.RawCq,EEG.Battery,MarkerIndex,MarkerType,MarkerValueInt,EEG.MarkerHardware,CQ.AF3,CQ.F7,CQ.F3,CQ.FC5,CQ.T7,CQ.P7,CQ.O1,CQ.O2,CQ.P8,CQ.T8,CQ.FC6,CQ.F4,CQ.F8,CQ.AF4,CQ.Overall
1600453978.739082,58.000000,0.000000,4156.410156,4834.871582,4418.974121,4418.974121,4263.077148,4842.051270,4266.666504,4117.436035,4482.563965,4293.846191,4426.666504,4388.205078,4285.641113,4230.769043,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,83.333336
1600453978.747003,59.000000,0.000000,4165.641113,4838.974121,4423.077148,4422.051270,4301.025879,4862.051270,4282.563965,4125.641113,4497.436035,4348.205078,4433.333496,4392.820313,4293.333496,4238.974121,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,83.333336
1600453978.754825,60.000000,0.000000,4174.358887,4850.256348,4425.128418,4431.794922,4288.205078,4872.307617,4304.102539,4135.897461,4485.128418,4313.846191,4437.436035,4401.025879,4302.563965,4241.025879,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,83.333336
1600453978.762747,61.000000,0.000000,4172.307617,4856.922852,4422.051270,4436.922852,4263.589844,4872.820313,4303.589844,4131.794922,4469.743652,4271.794922,4434.358887,4401.538574,4300.000000,4238.461426,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,83.333336
1600453978.770569,62.000000,0.000000,4172.307617,4857.948730,4422.051270,4438.461426,4278.974121,4866.666504,4302.051270,4133.846191,4498.461426,4291.282227,4433.333496,4395.897461,4298.974121,4237.436035,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,83.333336
1600453978.778490,63.000000,0.000000,4167.179688,4849.743652,4421.025879,4433.333496,4288.205078,4848.717773,4304.615234,4143.077148,4501.538574,4320.512695,4429.743652,4391.282227,4299.487305,4232.307617,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,83.333336
1600453978.786312,64.000000,0.000000,4167.179688,4850.769043,4424.102539,4432.820313,4276.410156,4855.897461,4302.051270,4151.282227,4481.538574,4322.563965,4429.230957,4397.948730,4301.538574,4234.871582,362.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,83.333336
1600453978.794234,65.000000,0.000000,4177.436035,4856.922852,4429.743652,4441.025879,4277.436035,4886.666504,4303.077148,4154.871582,4508.205078,4305.641113,4432.820313,4403.077148,4301.025879,4241.025879,382.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,83.333336
1600453978.802056,66.000000,0.000000,4177.948730,4854.871582,4429.743652,4442.563965,4283.589844,4886.153809,4305.641113,4143.589844,4514.358887,4311.794922,4438.461426,4399.487305,4299.487305,4238.461426,412.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,83.333336
1600453978.809977,67.000000,0.000000,4161.025879,4843.589844,4418.461426,4428.205078,4272.820313,4852.820313,4287.692383,4116.922852,4467.179688,4314.358887,4431.282227,4388.205078,4291.282227,4225.641113,414.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,83.333336
1600453978.817799,68.000000,0.000000,4156.922852,4841.538574,4417.948730,4426.666504,4269.743652,4857.436035,4280.512695,4122.051270,4476.410156,4290.256348,4421.025879,4390.256348,4280.512695,4223.589844,429.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,83.333336
1600453978.825520,69.000000,0.000000,4162.563965,4837.948730,4425.641113,4433.846191,4274.871582,4877.436035,4289.230957,4141.538574,4493.333496,4294.358887,4424.615234,4405.128418,4278.974121,4233.846191,402.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,83.333336
1600453978.833342,70.000000,0.000000,4158.461426,4825.641113,4423.077148,4427.692383,4275.384766,4853.333496,4287.179688,4129.743652,4464.102539,4317.436035,4431.794922,4409.743652,4294.871582,4242.051270,418.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,83.333336
