,P7,O1,O2,P8,TIME
0,4598.462,4095.897,3958.462,4339.487,1603039259.2501
1,4574.359,4080.0,3925.128,4265.641,1603039259.2579
2,4596.41,4065.641,3939.487,4318.974,1603039259.2658
3,4608.205,4081.538,3954.359,4369.744,1603039259.2736
4,4623.59,4117.436,3957.949,4368.718,1603039259.2816
5,4619.487,4113.846,3958.974,4346.154,1603039259.2894
6,4593.846,4093.846,3947.692,4323.077,1603039259.2971
7,4589.231,4105.128,3946.667,4322.564,1603039259.3049
8,4578.974,4107.179,3967.692,4353.846,1603039259.3126
9,4553.846,4090.256,3967.179,4371.795,1603039259.3205
10,4518.462,4073.333,3920.0,4311.795,1603039259.3282
11,4481.538,4066.154,3889.744,4261.026,1603039259.336
12,4534.872,4097.436,3933.846,4361.026,1603039259.3437
13,4598.974,4122.564,3955.897,4457.436,1603039259.3516
14,4524.103,4083.59,3892.821,4362.564,1603039259.3593
15,4463.59,4061.538,3861.026,4287.692,1603039259.3671
16,4515.897,4092.821,3888.205,4350.256,1603039259.3748
17,4541.538,4107.179,3893.846,4356.923,1603039259.3826
18,4492.821,4086.667,3872.308,4288.718,1603039259.3904
19,4443.077,4061.026,3846.154,4270.256,1603039259.3983
20,4450.769,4059.487,3844.615,4302.051,1603039259.4061
21,4493.333,4077.949,3871.795,4325.641,1603039259.414
22,4474.872,4060.0,3856.41,4290.256,1603039259.4218
23,4400.0,4011.795,3799.487,4237.436,1603039259.4298
24,4377.949,4000.513,3781.538,4244.615,1603039259.4376
25,4369.744,3993.333,3767.179,4217.436,1603039259.4455
26,4341.538,3959.487,3733.846,4153.846,1603039259.4533
27,4365.641,3963.59,3744.615,4185.641,1603039259.4612
28,4401.026,4000.513,3771.795,4247.179,1603039259.4691
29,4401.538,4020.513,3772.821,4240.0,1603039259.4768
30,4401.026,4023.59,3767.179,4224.103,1603039259.4846
31,4415.385,4035.385,3771.282,4235.385,1603039259.4923
32,4417.436,4046.667,3767.179,4215.897,1603039259.5001
33,4410.256,4042.564,3752.821,4189.744,1603039259.5079
34,4402.051,4038.974,3736.923,4186.667,1603039259.5157
35,4373.846,4017.949,3722.051,4184.103,1603039259.5234
36,4358.462,3976.41,3714.872,4176.923,1603039259.5312
37,4381.026,3968.718,3718.462,4181.538,1603039259.539
38,4400.513,3992.308,3715.385,4184.615,1603039259.5468
39,4368.205,3976.41,3677.949,4149.231,1603039259.5545
40,4335.385,3950.256,3647.179,4132.308,1603039259.5623
41,4352.821,3970.769,3666.154,4172.821,1603039259.57
42,4361.026,3988.205,3675.897,4171.282,1603039259.578
43,4353.846,3978.462,3646.667,4101.538,1603039259.5858
44,4369.744,3972.821,3636.923,4089.231,1603039259.5937
45,4398.462,3987.692,3663.077,4152.821,1603039259.6015
46,4391.795,3993.333,3667.179,4163.077,1603039259.6094
47,4356.41,3966.154,3642.051,4121.026,1603039259.6173
48,4362.564,3949.744,3634.872,4111.282,1603039259.6252
49,4393.333,3961.538,3641.026,4111.282,1603039259.633
50,4384.615,3958.462,3634.872,4089.744,1603039259.6409
51,4363.59,3936.41,3626.667,4091.282,1603039259.6487
52,4393.846,3945.128,3636.41,4111.795,1603039259.6567
53,4408.205,3957.436,3634.872,4106.667,1603039259.6645
54,4347.179,3927.692,3596.41,4055.385,1603039259.6722
55,4335.385,3914.359,3587.179,4037.949,1603039259.68
56,4418.462,3947.179,3631.282,4101.026,1603039259.6878
57,4446.154,3949.744,3639.487,4103.59,1603039259.6956
58,4385.128,3910.769,3602.051,4034.359,1603039259.7033
59,4344.103,3909.231,3589.231,4026.154,1603039259.7111
60,4363.59,3931.795,3603.077,4048.718,1603039259.7188
61,4378.974,3910.256,3601.026,4038.974,1603039259.7267
62,4389.231,3888.718,3600.0,4051.795,1603039259.7344
63,4398.974,3902.051,3603.59,4072.821,1603039259.7422
64,4345.641,3891.795,3582.051,4036.923,1603039259.7499
65,4318.974,3869.744,3566.667,4013.333,1603039259.7578
66,4410.769,3888.205,3590.769,4054.359,1603039259.7657
67,4455.897,3890.256,3592.821,4061.026,1603039259.7736
68,4346.667,3843.077,3546.154,3987.692,1603039259.7814
69,4306.667,3834.872,3541.538,3948.718,1603039259.7893
70,4398.974,3869.231,3580.0,4001.026,1603039259.7971
71,4425.128,3870.256,3577.436,4047.692,1603039259.8051
72,4397.436,3861.538,3561.538,4046.154,1603039259.8129
73,4441.538,3877.949,3582.051,4042.564,1603039259.8208
74,4467.179,3864.615,3598.462,4047.692,1603039259.8286
75,4370.256,3807.692,3569.744,4008.718,1603039259.8365
76,4330.256,3789.231,3544.103,3942.051,1603039259.8445
77,4361.538,3808.205,3551.795,3951.795,1603039259.8523
78,4378.974,3819.487,3582.564,4038.462,1603039259.8601
79,4466.667,3839.487,3611.795,4086.667,1603039259.8678
80,4564.615,3853.333,3615.385,4075.897,1603039259.8757
81,4528.205,3830.769,3604.615,4060.513,1603039259.8834
82,4463.59,3812.821,3603.59,4033.333,1603039259.8912
83,4495.385,3823.077,3615.385,4016.41,1603039259.8989
84,4521.026,3826.667,3624.615,4053.333,1603039259.9067
85,4543.59,3831.795,3645.128,4108.718,1603039259.9145
86,4564.103,3834.359,3657.436,4109.231,1603039259.9223
87,4542.564,3821.538,3646.154,4086.667,1603039259.93
