title:your record name, start timestamp:1600453867.409019, stop timestamp:1600453897.413630, headset type:EPOC, headset serial:53108521, headset firmware:1e00, subject name:alzaabi.su, channels:158, sampling rate:eeg_128;mot_128;pm_0.1;pow_8, samples:3838      , version:2.0
Timestamp,EEG.Counter,EEG.Interpolated,EEG.AF3,EEG.F7,EEG.F3,EEG.FC5,EEG.T7,EEG.P7,EEG.O1,EEG.O2,EEG.P8,EEG.T8,EEG.FC6,EEG.F4,EEG.F8,EEG.AF4,EEG.RawCq,EEG.Battery,MarkerIndex,MarkerType,MarkerValueInt,EEG.MarkerHardware,CQ.AF3,CQ.F7,CQ.F3,CQ.FC5,CQ.T7,CQ.P7,CQ.O1,CQ.O2,CQ.P8,CQ.T8,CQ.FC6,CQ.F4,CQ.F8,CQ.AF4,CQ.Overall,MOT.CounterMems,MOT.InterpolatedMems,MOT.GyroX,MOT.GyroY,PM.AuditoryAttention.IsActive,PM.AuditoryAttention.Scaled,PM.AuditoryAttention.Raw,PM.AuditoryAttention.Min,PM.AuditoryAttention.Max,PM.VisualAttention.IsActive,PM.VisualAttention.Scaled,PM.VisualAttention.Raw,PM.VisualAttention.Min,PM.VisualAttention.Max,PM.CognitiveStress.IsActive,PM.CognitiveStress.Scaled,PM.CognitiveStress.Raw,PM.CognitiveStress.Min,PM.CognitiveStress.Max,PM.Engagement.IsActive,PM.Engagement.Scaled,PM.Engagement.Raw,PM.Engagement.Min,PM.Engagement.Max,PM.Excitement.IsActive,PM.Excitement.Scaled,PM.Excitement.Raw,PM.Excitement.Min,PM.Excitement.Max,PM.LongTermExcitement,PM.Stress.IsActive,PM.Stress.Scaled,PM.Stress.Raw,PM.Stress.Min,PM.Stress.Max,PM.Relaxation.IsActive,PM.Relaxation.Scaled,PM.Relaxation.Raw,PM.Relaxation.Min,PM.Relaxation.Max,PM.Interest.IsActive,PM.Interest.Scaled,PM.Interest.Raw,PM.Interest.Min,PM.Interest.Max,PM.Focus.IsActive,PM.Focus.Scaled,PM.Focus.Raw,PM.Focus.Min,PM.Focus.Max,POW.AF3.Theta,POW.AF3.Alpha,POW.AF3.BetaL,POW.AF3.BetaH,POW.AF3.Gamma,POW.F7.Theta,POW.F7.Alpha,POW.F7.BetaL,POW.F7.BetaH,POW.F7.Gamma,POW.F3.Theta,POW.F3.Alpha,POW.F3.BetaL,POW.F3.BetaH,POW.F3.Gamma,POW.FC5.Theta,POW.FC5.Alpha,POW.FC5.BetaL,POW.FC5.BetaH,POW.FC5.Gamma,POW.T7.Theta,POW.T7.Alpha,POW.T7.BetaL,POW.T7.BetaH,POW.T7.Gamma,POW.P7.Theta,POW.P7.Alpha,POW.P7.BetaL,POW.P7.BetaH,POW.P7.Gamma,POW.O1.Theta,POW.O1.Alpha,POW.O1.BetaL,POW.O1.BetaH,POW.O1.Gamma,POW.O2.Theta,POW.O2.Alpha,POW.O2.BetaL,POW.O2.BetaH,POW.O2.Gamma,POW.P8.Theta,POW.P8.Alpha,POW.P8.BetaL,POW.P8.BetaH,POW.P8.Gamma,POW.T8.Theta,POW.T8.Alpha,POW.T8.BetaL,POW.T8.BetaH,POW.T8.Gamma,POW.FC6.Theta,POW.FC6.Alpha,POW.FC6.BetaL,POW.FC6.BetaH,POW.FC6.Gamma,POW.F4.Theta,POW.F4.Alpha,POW.F4.BetaL,POW.F4.BetaH,POW.F4.Gamma,POW.F8.Theta,POW.F8.Alpha,POW.F8.BetaL,POW.F8.BetaH,POW.F8.Gamma,POW.AF4.Theta,POW.AF4.Alpha,POW.AF4.BetaL,POW.AF4.BetaH,POW.AF4.Gamma
1600453870.607571,33.000000,0.000000,3968.718018,4751.794922,4261.025879,4336.922852,4074.358887,4698.974121,4051.281982,3925.128174,4367.692383,4093.846191,4278.461426,4263.077148,4102.563965,4100.000000,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,33.000000,0.000000,1668.000000,1690.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1600453870.615291,34.000000,0.000000,3973.333252,4746.666504,4265.641113,4336.922852,4067.692383,4698.974121,4061.025635,3938.461426,4362.563965,4068.205078,4276.922852,4262.563965,4103.589844,4101.025879,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,34.000000,0.000000,1667.000000,1691.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1600453870.623111,35.000000,0.000000,3977.435791,4745.641113,4262.563965,4335.384766,4082.564209,4694.358887,4052.307617,3924.102539,4353.333496,4071.794922,4270.256348,4256.922852,4102.563965,4093.846191,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,35.000000,0.000000,1669.000000,1691.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1600453870.630831,36.000000,0.000000,3986.153809,4759.487305,4263.589844,4341.025879,4089.230713,4704.102539,4048.718018,3905.641113,4358.461426,4095.897461,4274.871582,4258.461426,4106.666504,4089.230713,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,36.000000,0.000000,1668.000000,1690.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.602814,1.917776,0.627232,0.202936,0.242142,0.972694,1.671643,0.463426,0.223503,0.224541,0.362762,0.953143,0.278703,0.188265,0.155605,0.489825,0.991498,0.376240,0.185262,0.166720,0.322900,1.041050,0.626604,1.280301,0.862280,0.524947,0.441079,0.772720,0.633382,0.520573,0.523318,0.241405,0.420041,0.300965,0.271518,0.687789,0.548635,1.810516,0.974690,0.612008,0.837487,0.852430,1.494996,1.392199,0.971759,0.660861,0.625603,0.959689,1.327205,1.593913,0.450813,0.783134,0.683928,0.132863,0.195276,0.450924,1.299114,0.584886,0.220769,0.188285,0.783829,1.277481,0.855562,0.200836,0.334988,1.859698,1.853581,0.454267,0.138824,0.192508
1600453870.638651,37.000000,0.000000,3978.461426,4758.974121,4261.538574,4339.487305,4077.435791,4707.692383,4049.743652,3904.615479,4356.410156,4081.538574,4275.384766,4255.897461,4101.538574,4082.564209,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,37.000000,0.000000,1670.000000,1691.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1600453870.646371,38.000000,0.000000,3968.718018,4744.102539,4258.461426,4334.871582,4075.897461,4695.897461,4050.256348,3914.358887,4350.769043,4063.589844,4269.230957,4250.256348,4096.922852,4077.435791,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,38.000000,0.000000,1670.000000,1689.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1600453870.654191,39.000000,0.000000,3969.743652,4735.897461,4261.025879,4334.358887,4081.025635,4689.743652,4052.307617,3913.846191,4348.205078,4077.435791,4266.666504,4249.230957,4102.051270,4078.461426,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,39.000000,0.000000,1669.000000,1691.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1600453870.661911,40.000000,0.000000,3975.384521,4742.563965,4263.077148,4336.922852,4083.076904,4700.000000,4052.820557,3910.769287,4344.102539,4084.102539,4268.717773,4252.820313,4102.563965,4077.948730,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,40.000000,0.000000,1671.000000,1688.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1600453870.669730,41.000000,0.000000,3969.230713,4742.051270,4253.333496,4332.820313,4073.846191,4694.358887,4041.538574,3906.666748,4338.461426,4059.487061,4260.512695,4244.615234,4088.205078,4067.692383,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,41.000000,0.000000,1671.000000,1688.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1600453870.677450,42.000000,0.000000,3964.615479,4737.948730,4248.717773,4329.743652,4068.718018,4687.179688,4042.564209,3911.281982,4348.205078,4056.410156,4260.000000,4242.051270,4091.794922,4068.718018,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,42.000000,0.000000,1672.000000,1688.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1600453870.685270,43.000000,0.000000,3968.718018,4739.487305,4254.358887,4331.282227,4084.102539,4700.512695,4053.846191,3919.487061,4361.538574,4082.564209,4273.333496,4250.256348,4109.743652,4080.000000,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,43.000000,0.000000,1673.000000,1687.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1600453870.692990,44.000000,0.000000,3967.692383,4741.538574,4255.897461,4332.307617,4091.794922,4705.641113,4050.769287,3914.358887,4362.563965,4087.692383,4275.897461,4249.743652,4111.282227,4080.512939,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,44.000000,0.000000,1673.000000,1688.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1600453870.700910,45.000000,0.000000,3969.743652,4743.589844,4258.974121,4335.897461,4072.307617,4697.948730,4048.205078,3912.307617,4363.589844,4076.410156,4269.743652,4246.666504,4108.717773,4076.923096,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,45.000000,0.000000,1671.000000,1688.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1600453870.708731,46.000000,0.000000,3975.897461,4741.025879,4262.051270,4337.436035,4069.743652,4697.436035,4050.256348,3918.461426,4366.153809,4080.512939,4273.333496,4249.230957,4111.794922,4081.538574,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,46.000000,0.000000,1673.000000,1687.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1600453870.716650,47.000000,0.000000,3966.666748,4732.820313,4250.256348,4326.666504,4081.538574,4695.384766,4041.025635,3909.230713,4354.871582,4084.102539,4271.282227,4246.153809,4105.128418,4077.948730,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,47.000000,0.000000,1672.000000,1688.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1600453870.724470,48.000000,0.000000,3948.718018,4725.128418,4237.948730,4321.025879,4070.769287,4686.666504,4033.846191,3888.205078,4337.436035,4066.666748,4258.461426,4236.922852,4094.871826,4066.153809,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,48.000000,0.000000,1671.000000,1689.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1600453870.732390,49.000000,0.000000,3951.794922,4725.128418,4243.589844,4327.179688,4063.076904,4686.666504,4040.000000,3887.179443,4343.077148,4054.358887,4258.461426,4238.461426,4100.512695,4066.666748,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,49.000000,0.000000,1671.000000,1689.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1600453870.740210,50.000000,0.000000,3964.615479,4727.179688,4252.307617,4328.717773,4071.281982,4689.230957,4040.512939,3895.384521,4354.358887,4058.461426,4265.641113,4242.051270,4107.179688,4073.333252,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,50.000000,0.000000,1670.000000,1690.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1600453870.748130,51.000000,0.000000,3976.923096,4738.974121,4260.000000,4334.871582,4079.487061,4694.358887,4045.128174,3903.589844,4354.871582,4073.846191,4270.769043,4247.179688,4111.282227,4077.948730,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,51.000000,0.000000,1671.000000,1688.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1600453870.755950,52.000000,0.000000,3976.923096,4743.077148,4259.487305,4340.000000,4078.461426,4697.436035,4051.794922,3908.205078,4354.358887,4079.487061,4269.743652,4249.230957,4112.820313,4076.410156,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,52.000000,0.000000,1670.000000,1690.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.682216,2.116678,0.571325,0.177936,0.210937,1.702807,2.154137,0.524698,0.190444,0.223797,0.353548,1.023199,0.266076,0.174701,0.132618,0.633131,1.173851,0.353060,0.171579,0.159644,0.325457,1.006037,0.651092,1.412901,1.003800,0.604570,0.377696,0.696226,0.632261,0.516949,0.663168,0.263376,0.509651,0.297011,0.250734,0.941497,0.671891,2.285961,0.841005,0.583693,1.218850,0.817181,1.616301,1.325503,0.957144,1.080476,0.528318,0.810280,1.196050,1.614374,0.665349,0.698667,0.577259,0.126788,0.174063,0.611990,1.254974,0.522725,0.215422,0.176400,1.601080,1.213029,0.794685,0.171182,0.299372,2.162546,1.893966,0.402480,0.125804,0.177658
1600453870.763869,53.000000,0.000000,3967.179443,4730.769043,4251.282227,4333.333496,4073.333252,4693.846191,4048.718018,3908.718018,4358.461426,4073.333252,4268.205078,4245.641113,4110.256348,4071.794922,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,53.000000,0.000000,1670.000000,1690.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1600453870.771689,54.000000,0.000000,3961.538574,4719.487305,4246.153809,4323.077148,4063.076904,4687.692383,4042.564209,3906.666748,4351.794922,4068.718018,4266.153809,4241.025879,4106.153809,4070.256348,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,54.000000,0.000000,1670.000000,1689.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1600453870.779609,55.000000,0.000000,3966.666748,4726.153809,4252.820313,4325.128418,4062.051270,4693.333496,4045.128174,3912.307617,4349.743652,4080.000000,4266.666504,4242.563965,4107.692383,4076.410156,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,55.000000,0.000000,1670.000000,1688.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1600453870.787429,56.000000,0.000000,3963.076904,4724.615234,4256.410156,4329.230957,4063.589844,4695.384766,4043.589844,3908.718018,4354.358887,4081.025635,4261.538574,4246.153809,4101.025879,4074.358887,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,56.000000,0.000000,1669.000000,1686.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1600453870.795149,57.000000,0.000000,3966.666748,4720.512695,4260.512695,4332.820313,4074.871826,4696.410156,4046.666748,3910.769287,4364.615234,4084.102539,4269.230957,4260.000000,4107.692383,4080.512939,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,57.000000,0.000000,1670.000000,1685.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1600453870.802969,58.000000,0.000000,3971.794922,4722.563965,4260.512695,4331.794922,4086.153809,4694.871582,4048.718018,3918.974365,4371.794922,4103.589844,4286.666504,4265.641113,4130.256348,4093.333252,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,58.000000,0.000000,1669.000000,1685.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1600453870.810689,59.000000,0.000000,3965.128174,4719.487305,4255.897461,4326.666504,4077.435791,4694.871582,4041.538574,3908.718018,4368.205078,4105.128418,4291.794922,4256.922852,4145.128418,4097.948730,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,59.000000,0.000000,1669.000000,1687.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1600453870.818509,60.000000,0.000000,3961.538574,4709.743652,4256.922852,4323.077148,4063.589844,4693.846191,4037.948730,3892.307617,4360.000000,4091.794922,4282.563965,4252.307617,4144.102539,4095.897461,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,60.000000,0.000000,1670.000000,1686.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1600453870.826229,61.000000,0.000000,3968.205078,4709.230957,4262.051270,4326.153809,4060.512939,4693.333496,4041.025635,3896.410156,4364.102539,4099.487305,4280.000000,4254.871582,4142.051270,4097.436035,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,61.000000,0.000000,1669.000000,1689.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1600453870.834049,62.000000,0.000000,3966.666748,4710.256348,4258.974121,4328.717773,4066.666748,4695.897461,4042.051270,3906.666748,4367.692383,4103.589844,4284.615234,4254.871582,4141.025879,4099.487305,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,62.000000,0.000000,1671.000000,1689.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1600453870.841769,63.000000,0.000000,3957.435791,4705.641113,4253.333496,4323.077148,4078.461426,4701.025879,4046.666748,3909.230713,4362.051270,4087.179443,4286.153809,4255.897461,4137.948730,4102.563965,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,63.000000,0.000000,1670.000000,1689.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1600453870.849588,64.000000,0.000000,3958.974365,4708.717773,4255.897461,4318.461426,4084.102539,4703.589844,4056.923096,3919.487061,4368.717773,4100.000000,4292.820313,4260.000000,4147.692383,4105.641113,371.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,64.000000,0.000000,1671.000000,1688.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1600453870.857308,65.000000,0.000000,3955.897461,4703.589844,4256.410156,4320.512695,4071.281982,4698.974121,4056.923096,3926.153809,4372.820313,4110.769043,4293.846191,4257.436035,4150.769043,4098.461426,385.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,65.000000,0.000000,1671.000000,1688.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1600453870.865228,66.000000,0.000000,3945.128174,4687.179688,4251.282227,4320.512695,4061.538574,4691.282227,4049.743652,3920.000000,4361.025879,4085.641113,4287.179688,4254.358887,4137.948730,4091.281982,418.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,66.000000,0.000000,1671.000000,1688.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
