,P7,O1,O2,P8,TIME
0,4536.41,3895.897,3801.538,4076.923,1604691637.9879
1,4543.59,3915.897,3803.077,4080.513,1604691637.9958
2,4555.385,3926.667,3802.051,4088.205,1604691638.0036
3,4551.795,3917.949,3807.692,4091.795,1604691638.0115
4,4551.795,3921.026,3816.41,4096.923,1604691638.0194
5,4558.974,3931.795,3810.256,4096.41,1604691638.0271
6,4556.923,3925.128,3797.436,4087.179,1604691638.0349
7,4548.718,3907.692,3800.513,4091.282,1604691638.0426
8,4550.256,3904.615,3811.795,4109.231,1604691638.0504
9,4553.333,3918.974,3810.256,4111.282,1604691638.0582
10,4543.59,3928.205,3796.923,4093.333,1604691638.066
11,4541.538,3920.513,3790.769,4083.59,1604691638.0737
12,4551.282,3904.615,3797.436,4092.308,1604691638.0815
13,4544.615,3894.872,3798.462,4092.308,1604691638.0893
14,4533.333,3902.564,3794.359,4084.615,1604691638.0971
15,4535.897,3909.231,3795.897,4086.667,1604691638.1048
16,4545.128,3910.769,3800.513,4090.256,1604691638.1127
17,4550.256,3912.821,3801.538,4084.103,1604691638.1205
18,4542.051,3900.513,3790.769,4073.333,1604691638.1285
19,4530.256,3888.205,3779.487,4062.051,1604691638.1363
20,4539.487,3897.436,3787.179,4064.103,1604691638.1442
21,4540.0,3906.667,3795.897,4074.359,1604691638.152
22,4532.821,3909.744,3790.256,4071.795,1604691638.1599
23,4558.974,3927.692,3799.487,4078.462,1604691638.1678
24,4570.769,3925.128,3811.795,4094.359,1604691638.1757
25,4536.41,3896.923,3796.923,4077.436,1604691638.1835
26,4533.846,3899.487,3786.667,4056.41,1604691638.1914
27,4560.513,3922.564,3799.487,4066.154,1604691638.1992
28,4553.333,3920.0,3806.154,4072.821,1604691638.207
29,4541.538,3917.436,3798.974,4057.949,1604691638.2148
30,4555.385,3949.231,3791.282,4046.667,1604691638.2225
31,4556.923,3945.128,3783.59,4045.128,1604691638.2303
32,4541.026,3876.41,3785.641,4050.769,1604691638.238
33,4536.41,3851.795,3798.974,4062.051,1604691638.2459
34,4544.103,3897.436,3803.077,4067.692,1604691638.2536
35,4552.308,3921.026,3798.974,4070.769,1604691638.2615
36,4556.41,3911.282,3802.051,4076.41,1604691638.2693
37,4550.769,3911.282,3803.077,4075.385,1604691638.2771
38,4542.051,3915.897,3799.487,4072.308,1604691638.2849
39,4545.641,3919.487,3802.051,4077.949,1604691638.2927
40,4553.333,3921.538,3804.103,4076.923,1604691638.3004
41,4550.256,3918.462,3799.487,4065.641,1604691638.3083
42,4542.564,3917.949,3796.923,4065.641,1604691638.3161
43,4552.821,3925.128,3807.179,4082.051,1604691638.3241
44,4569.744,3928.718,3814.359,4088.718,1604691638.3319
45,4566.667,3928.205,3812.821,4085.128,1604691638.3398
46,4552.821,3921.026,3809.231,4083.59,1604691638.3476
47,4557.436,3912.308,3807.179,4077.436,1604691638.3555
48,4570.256,3917.436,3810.256,4071.282,1604691638.3634
49,4562.564,3926.667,3813.846,4075.385,1604691638.3712
50,4552.821,3930.769,3814.872,4086.667,1604691638.379
51,4555.897,3929.231,3812.821,4091.795,1604691638.3867
52,4555.897,3928.205,3812.308,4087.179,1604691638.3945
53,4550.256,3927.692,3809.231,4076.41,1604691638.4023
54,4550.256,3925.641,3808.205,4073.333,1604691638.4101
55,4565.128,3927.179,3816.41,4085.128,1604691638.4178
56,4583.077,3937.436,3820.513,4090.256,1604691638.4256
57,4583.077,3948.205,3816.923,4083.077,1604691638.4333
58,4568.718,3939.487,3813.333,4078.462,1604691638.4412
59,4563.59,3926.154,3815.897,4081.026,1604691638.4489
60,4565.128,3925.641,3816.923,4082.564,1604691638.4567
61,4564.615,3930.769,3815.385,4080.513,1604691638.4644
62,4556.923,3926.154,3814.872,4075.897,1604691638.4722
63,4549.231,3912.821,3816.41,4074.872,1604691638.48
64,4564.615,3915.897,3818.462,4082.564,1604691638.4879
65,4584.615,3935.897,3816.41,4088.205,1604691638.4957
66,4580.513,3947.179,3821.538,4089.744,1604691638.5036
67,4568.718,3945.128,3829.744,4090.256,1604691638.5114
68,4566.154,3938.462,3825.641,4090.256,1604691638.5194
69,4564.103,3938.462,3817.949,4095.385,1604691638.5272
70,4568.205,3939.487,3819.487,4093.846,1604691638.5351
71,4569.231,3927.179,3819.487,4078.462,1604691638.5429
72,4555.385,3908.718,3809.231,4067.692,1604691638.5508
73,4553.846,3914.359,3803.077,4073.846,1604691638.5587
74,4578.462,3935.897,3816.41,4084.615,1604691638.5664
75,4587.692,3945.128,3833.846,4098.462,1604691638.5743
76,4573.333,3936.41,3834.359,4107.179,1604691638.5821
77,4568.718,3934.359,3828.205,4095.385,1604691638.5899
78,4575.385,3947.179,3829.231,4078.974,1604691638.5977
79,4570.769,3940.513,3824.615,4079.487,1604691638.6056
80,4568.205,3925.641,3818.974,4082.564,1604691638.6134
81,4567.692,3940.0,3812.308,4067.179,1604691638.6212
82,4555.897,3943.59,3807.179,4057.949,1604691638.6289
83,4554.359,3925.641,3818.974,4073.846,1604691638.6368
84,4571.795,3923.59,3829.744,4083.59,1604691638.6445
85,4576.41,3918.462,3816.41,4074.872,1604691638.6523
86,4567.179,3899.487,3806.154,4073.846,1604691638.66
87,4567.692,3914.359,3815.385,4087.692,1604691638.6679
88,4578.974,3948.718,3825.128,4097.436,1604691638.6758
89,4585.641,3950.256,3829.231,4104.103,1604691638.6836
90,4584.615,3941.026,3830.769,4107.179,1604691638.6913
91,4581.026,3949.231,3830.256,4106.667,1604691638.6992
92,4583.077,3960.513,3830.256,4106.154,1604691638.707
93,4585.128,3960.513,3830.256,4110.256,1604691638.715
94,4584.615,3957.949,3833.333,4118.462,1604691638.7228
95,4584.615,3957.949,3833.333,4121.538,1604691638.7307
96,4583.59,3955.897,3830.769,4120.0,1604691638.7385
97,4585.641,3958.974,3837.949,4122.051,1604691638.7464
98,4586.154,3959.487,3842.051,4124.615,1604691638.7543
99,4581.026,3955.897,3831.282,4114.359,1604691638.762
100,4583.59,3962.051,3827.179,4105.128,1604691638.7698
101,4592.821,3968.205,3840.513,4113.333,1604691638.7775
102,4590.256,3962.051,3848.718,4123.59,1604691638.7853
103,4582.051,3958.462,3845.128,4121.538,1604691638.7931
104,4584.615,3965.641,3845.128,4119.487,1604691638.8009
105,4587.692,3970.256,3852.308,4127.179,1604691638.8086
106,4589.231,3972.308,3852.821,4128.718,1604691638.8164
107,4597.436,3975.385,3849.231,4123.59,1604691638.8241
108,4601.026,3973.333,3851.282,4123.59,1604691638.832
109,4598.974,3971.282,3852.821,4125.128,1604691638.8397
110,4602.051,3973.333,3851.795,4124.103,1604691638.8476
111,4603.077,3973.846,3851.795,4122.051,1604691638.8554
112,4598.974,3970.256,3848.718,4120.0,1604691638.8633
113,4598.974,3969.231,3846.667,4117.949,1604691638.8712
114,4602.564,3973.846,3856.41,4121.538,1604691638.8791
115,4600.0,3977.949,3866.667,4127.692,1604691638.8869
116,4600.513,3976.41,3862.051,4127.179,1604691638.8948
117,4603.077,3972.821,3858.462,4122.051,1604691638.9026
118,4592.308,3972.308,3858.974,4120.0,1604691638.9106
119,4586.667,3973.846,3851.795,4120.0,1604691638.9185
120,4601.538,3974.872,3851.282,4119.487,1604691638.9263
121,4614.359,3983.59,3861.538,4120.0,1604691638.9341
122,4609.231,3990.769,3863.077,4120.0,1604691638.9419
123,4604.103,3984.103,3858.974,4120.0,1604691638.9498
124,4604.615,3975.897,3863.59,4122.051,1604691638.9575
125,4589.744,3968.205,3865.641,4122.564,1604691638.9653
126,4581.538,3953.333,3860.513,4124.103,1604691638.973
127,4601.538,3953.333,3860.0,4126.154,1604691638.9808
128,4576.41,3967.179,3891.282,4160.0,1604691650.0308
129,4592.308,3973.333,3893.333,4165.641,1604691650.0387
130,4592.821,3972.308,3890.769,4163.59,1604691650.0465
131,4585.128,3962.051,3877.436,4151.795,1604691650.0545
132,4577.949,3952.308,3866.667,4140.513,1604691650.0623
133,4569.231,3950.256,3867.179,4133.846,1604691650.0702
134,4571.795,3956.41,3876.923,4142.564,1604691650.078
135,4577.436,3962.051,3888.205,4158.974,1604691650.0859
136,4565.641,3955.385,3886.154,4154.359,1604691650.0938
137,4569.231,3951.282,3883.077,4149.744,1604691650.1017
138,4603.077,3975.897,3898.974,4175.385,1604691650.1095
139,4599.487,3983.077,3904.615,4182.564,1604691650.1172
140,4569.744,3956.923,3888.718,4165.641,1604691650.125
141,4577.436,3953.846,3879.487,4167.692,1604691650.1328
142,4571.282,3954.872,3873.846,4162.564,1604691650.1406
143,4547.692,3945.128,3866.154,4146.154,1604691650.1483
144,4573.846,3957.949,3874.359,4158.462,1604691650.1561
145,4604.103,3977.949,3885.641,4177.436,1604691650.1638
146,4587.179,3971.282,3883.59,4170.769,1604691650.1717
147,4566.667,3955.385,3877.436,4163.077,1604691650.1794
148,4569.231,3956.923,3881.538,4169.744,1604691650.1872
149,4582.051,3966.154,3894.359,4185.641,1604691650.1949
150,4593.333,3970.256,3898.974,4193.333,1604691650.2027
151,4578.462,3957.949,3883.077,4176.923,1604691650.2105
152,4568.205,3947.179,3873.333,4165.641,1604691650.2184
153,4568.205,3954.872,3884.103,4169.744,1604691650.2262
154,4562.051,3969.744,3892.308,4172.308,1604691650.2341
155,4581.538,3979.487,3895.385,4183.59,1604691650.2419
156,4601.538,3976.41,3897.436,4189.231,1604691650.2499
157,4590.256,3971.282,3891.282,4175.385,1604691650.2577
158,4580.0,3965.128,3880.513,4169.744,1604691650.2656
159,4585.641,3960.513,3880.0,4182.051,1604691650.2734
160,4594.359,3971.795,3891.795,4188.205,1604691650.2813
161,4603.077,3977.949,3895.385,4184.615,1604691650.2892
162,4589.231,3962.051,3884.103,4172.821,1604691650.2969
163,4563.59,3947.179,3880.0,4164.103,1604691650.3047
164,4584.103,3970.256,3895.385,4177.949,1604691650.3124
165,4607.179,3988.205,3905.641,4192.821,1604691650.3202
166,4587.692,3963.59,3895.897,4185.128,1604691650.328
167,4577.436,3956.923,3892.821,4178.974,1604691650.3358
168,4586.667,3981.538,3901.538,4184.615,1604691650.3435
169,4592.821,3984.615,3898.462,4189.744,1604691650.3513
170,4597.436,3971.282,3891.282,4184.103,1604691650.359
171,4598.462,3975.385,3894.359,4175.897,1604691650.367
172,4584.615,3974.359,3892.308,4175.385,1604691650.3748
173,4572.821,3965.128,3884.103,4176.41,1604691650.3827
174,4582.051,3972.821,3889.744,4177.436,1604691650.3905
175,4594.359,3984.103,3901.538,4180.513,1604691650.3984
176,4601.026,3987.692,3906.667,4190.256,1604691650.4063
177,4605.641,3988.205,3913.846,4202.564,1604691650.4142
178,4607.179,3990.256,3910.256,4201.026,1604691650.422
179,4586.154,3968.205,3886.154,4177.436,1604691650.4299
180,4563.077,3941.538,3875.897,4161.026,1604691650.4377
181,4584.615,3965.128,3894.359,4174.872,1604691650.4457
182,4616.41,4000.513,3906.154,4191.282,1604691650.4535
183,4607.179,3994.872,3900.0,4189.744,1604691650.4614
184,4578.974,3971.795,3892.821,4171.795,1604691650.4692
185,4581.026,3969.744,3890.256,4165.128,1604691650.477
186,4597.436,3977.949,3893.333,4183.077,1604691650.4848
187,4590.256,3977.436,3897.436,4187.179,1604691650.4925
188,4576.923,3970.256,3893.333,4170.256,1604691650.5003
189,4586.154,3970.256,3891.282,4168.718,1604691650.508
190,4602.564,3976.923,3897.436,4181.026,1604691650.5158
191,4596.923,3966.667,3894.359,4173.846,1604691650.5236
192,4574.359,3950.769,3878.462,4151.282,1604691650.5314
193,4568.205,3957.436,3875.385,4150.256,1604691650.5391
194,4584.615,3965.128,3882.564,4163.59,1604691650.5469
195,4589.744,3956.923,3881.538,4161.538,1604691650.5546
196,4579.487,3960.513,3882.051,4154.872,1604691650.5626
197,4588.718,3983.077,3894.872,4167.179,1604691650.5704
198,4606.154,3986.154,3903.59,4177.949,1604691650.5783
199,4595.385,3965.128,3890.256,4161.538,1604691650.5861
200,4582.051,3956.923,3876.41,4149.231,1604691650.594
201,4578.462,3962.564,3883.59,4154.359,1604691650.6019
202,4572.308,3965.128,3894.359,4160.0,1604691650.6098
203,4584.615,3972.308,3893.333,4165.128,1604691650.6176
204,4604.103,3977.949,3892.308,4177.436,1604691650.6255
205,4594.359,3972.308,3896.923,4185.641,1604691650.6333
206,4585.128,3971.795,3894.359,4178.974,1604691650.6413
207,4586.667,3972.821,3892.821,4171.795,1604691650.6491
208,4574.872,3962.051,3894.359,4172.821,1604691650.6568
209,4577.436,3963.59,3895.897,4182.051,1604691650.6646
210,4594.359,3976.41,3897.436,4185.128,1604691650.6724
211,4586.154,3969.231,3894.359,4174.872,1604691650.6802
212,4582.051,3969.231,3894.359,4169.744,1604691650.6879
213,4596.923,3981.538,3897.949,4172.821,1604691650.6957
214,4589.744,3965.641,3894.359,4169.231,1604691650.7034
215,4580.513,3961.026,3891.282,4166.667,1604691650.7113
216,4600.0,3988.718,3896.41,4170.256,1604691650.719
217,4606.154,3988.718,3895.385,4168.205,1604691650.7268
218,4595.385,3972.821,3893.333,4171.282,1604691650.7345
219,4584.615,3968.205,3894.872,4176.41,1604691650.7424
220,4566.154,3950.769,3884.615,4164.103,1604691650.7503
221,4573.333,3949.231,3884.615,4164.103,1604691650.7582
222,4608.718,3983.59,3902.564,4186.154,1604691650.766
223,4610.769,3989.231,3904.615,4189.744,1604691650.7739
224,4587.179,3971.795,3894.872,4182.564,1604691650.7817
225,4585.128,3973.846,3896.41,4186.667,1604691650.7897
226,4588.718,3973.333,3897.436,4180.0,1604691650.7975
227,4581.026,3965.128,3891.282,4171.282,1604691650.8054
228,4582.564,3972.308,3893.333,4183.59,1604691650.8132
229,4589.231,3978.974,3896.41,4190.256,1604691650.8211
230,4585.128,3970.256,3891.282,4182.564,1604691650.829
231,4581.538,3966.667,3884.103,4185.128,1604691650.8367
232,4583.59,3972.821,3883.077,4187.692,1604691650.8446
233,4574.872,3961.026,3880.513,4173.333,1604691650.8524
234,4569.744,3947.179,3878.462,4169.744,1604691650.8602
235,4584.615,3962.564,3889.231,4184.615,1604691650.868
236,4591.282,3980.0,3896.41,4188.205,1604691650.8758
237,4585.641,3975.385,3893.846,4184.615,1604691650.8835
238,4586.154,3965.128,3887.692,4183.59,1604691650.8913
239,4576.41,3955.897,3878.462,4170.256,1604691650.899
240,4566.154,3951.795,3873.333,4159.487,1604691650.9069
241,4573.846,3958.974,3880.513,4167.179,1604691650.9146
242,4573.333,3964.615,3886.667,4170.256,1604691650.9224
243,4569.744,3964.103,3888.718,4165.128,1604691650.9301
244,4580.513,3969.744,3893.333,4166.154,1604691650.938
245,4588.205,3975.385,3896.923,4169.231,1604691650.9459
246,4588.205,3977.949,3895.897,4169.744,1604691650.9538
247,4590.256,3973.846,3889.744,4170.256,1604691650.9616
248,4586.667,3962.051,3887.179,4169.231,1604691650.9695
249,4582.051,3954.872,3891.282,4169.231,1604691650.9773
250,4584.615,3957.436,3892.308,4171.282,1604691650.9853
251,4576.923,3957.949,3890.769,4169.744,1604691650.9931
252,4561.538,3952.308,3891.795,4166.667,1604691651.001
253,4569.231,3958.462,3894.359,4172.821,1604691651.0089
254,4588.205,3966.667,3893.333,4178.974,1604691651.0167
255,4590.256,3963.59,3893.846,4173.333,1604691651.0246
256,4585.128,3945.128,3881.026,4187.179,1604691662.0745
257,4581.538,3940.513,3870.769,4169.744,1604691662.0823
258,4585.128,3932.308,3863.59,4157.949,1604691662.0901
