,P7,O1,O2,P8,TIME
0,4604.615,3953.846,3887.179,4356.41,1603848246.379
1,4617.436,3958.462,3891.795,4369.744,1603848246.3867
2,4619.487,3955.385,3886.667,4370.256,1603848246.3945
3,4608.718,3948.205,3877.949,4362.564,1603848246.4023
4,4602.051,3938.974,3867.692,4352.308,1603848246.4101
5,4603.077,3928.205,3855.385,4335.385,1603848246.4178
6,4598.974,3922.051,3846.154,4322.564,1603848246.4256
7,4591.795,3921.026,3848.205,4321.026,1603848246.4333
8,4585.641,3918.462,3849.231,4312.308,1603848246.4412
9,4584.615,3919.487,3848.205,4310.769,1603848246.4489
10,4590.256,3925.128,3852.308,4326.667,1603848246.4567
11,4596.923,3929.231,3857.436,4333.333,1603848246.4644
12,4597.949,3936.41,3861.538,4329.744,1603848246.4722
13,4605.128,3948.718,3868.205,4340.0,1603848246.48
14,4612.821,3949.744,3873.333,4352.308,1603848246.4879
15,4605.641,3940.0,3871.282,4345.641,1603848246.4957
16,4593.846,3935.385,3868.718,4330.256,1603848246.5036
17,4601.538,3944.615,3877.949,4332.308,1603848246.5114
18,4614.359,3955.897,3888.718,4350.256,1603848246.5194
19,4604.103,3951.282,3884.103,4352.821,1603848246.5272
20,4588.718,3938.462,3866.154,4329.231,1603848246.5351
21,4596.41,3933.333,3855.385,4311.795,1603848246.5429
22,4606.667,3934.872,3853.333,4322.564,1603848246.5509
23,4598.462,3929.231,3850.769,4332.308,1603848246.5587
24,4595.385,3926.154,3848.205,4327.179,1603848246.5665
25,4607.179,3930.256,3850.769,4322.564,1603848246.5743
26,4610.256,3934.872,3860.0,4331.795,1603848246.5822
27,4604.103,3936.923,3866.667,4341.026,1603848246.5901
28,4607.692,3945.128,3874.872,4349.231,1603848246.5978
29,4611.795,3950.769,3879.487,4351.795,1603848246.6056
30,4605.641,3946.667,3877.949,4348.718,1603848246.6133
31,4604.103,3945.641,3879.487,4351.282,1603848246.6211
32,4613.846,3953.846,3883.077,4357.949,1603848246.6289
33,4618.974,3958.462,3884.103,4355.897,1603848246.6367
34,4614.872,3958.462,3882.564,4351.795,1603848246.6444
35,4609.231,3952.308,3876.41,4349.744,1603848246.6523
36,4604.103,3941.538,3866.667,4343.59,1603848246.6601
37,4607.692,3941.538,3870.256,4349.231,1603848246.6681
38,4606.667,3941.026,3871.282,4351.795,1603848246.6759
39,4596.41,3931.795,3860.513,4334.872,1603848246.6838
40,4593.333,3929.231,3859.487,4327.692,1603848246.6916
41,4601.026,3935.385,3868.205,4341.538,1603848246.6995
42,4602.051,3937.949,3868.205,4347.179,1603848246.7074
43,4603.59,3940.0,3869.231,4345.128,1603848246.7153
44,4604.615,3940.513,3872.308,4345.641,1603848246.7231
45,4602.051,3940.513,3871.282,4343.59,1603848246.731
46,4599.487,3940.0,3869.744,4344.103,1603848246.7388
47,4596.41,3932.821,3867.692,4344.103,1603848246.7468
48,4592.821,3924.615,3862.564,4335.897,1603848246.7546
49,4597.949,3930.256,3861.538,4330.769,1603848246.7624
50,4603.077,3939.487,3863.077,4330.769,1603848246.7702
51,4596.41,3936.41,3866.154,4330.769,1603848246.7779
52,4588.718,3931.795,3869.231,4332.308,1603848246.7858
53,4593.846,3933.846,3864.615,4333.846,1603848246.7935
54,4602.564,3934.359,3860.0,4337.949,1603848246.8013
55,4595.897,3924.615,3856.923,4338.974,1603848246.809
56,4585.128,3918.462,3849.744,4331.795,1603848246.8169
57,4583.59,3921.026,3844.615,4323.077,1603848246.8246
58,4586.667,3925.641,3847.692,4318.462,1603848246.8324
59,4583.59,3927.179,3850.256,4312.308,1603848246.8401
60,4582.564,3928.205,3851.795,4315.385,1603848246.848
61,4590.256,3931.282,3861.026,4329.231,1603848246.8559
62,4602.564,3940.0,3870.256,4341.538,1603848246.8638
63,4604.615,3943.59,3868.718,4346.154,1603848246.8716
64,4605.128,3941.026,3869.744,4353.333,1603848246.8795
65,4610.256,3942.051,3877.949,4362.051,1603848246.8873
66,4601.026,3936.41,3872.821,4350.769,1603848246.8953
67,4582.564,3921.026,3854.359,4324.615,1603848246.9031
68,4581.026,3916.41,3848.718,4316.923,1603848246.911
69,4591.282,3921.538,3855.385,4326.667,1603848246.9188
70,4591.795,3919.487,3856.923,4330.769,1603848246.9267
71,4592.308,3924.103,3860.0,4335.897,1603848246.9346
72,4598.974,3935.897,3866.667,4342.051,1603848246.9423
73,4598.974,3940.513,3872.308,4342.051,1603848246.9501
74,4592.821,3937.436,3873.846,4341.026,1603848246.9578
75,4595.897,3940.513,3876.41,4346.667,1603848246.9656
76,4603.59,3944.103,3875.385,4349.744,1603848246.9734
77,4603.59,3941.538,3865.641,4343.59,1603848246.9812
78,4598.974,3938.462,3853.333,4334.872,1603848246.9889
79,4593.846,3936.923,3846.154,4325.641,1603848246.9967
80,4589.744,3929.744,3846.154,4317.436,1603848247.0044
81,4587.179,3926.154,3846.667,4314.872,1603848247.0123
82,4584.615,3926.154,3847.179,4315.897,1603848247.02
83,4584.615,3924.103,3851.282,4318.974,1603848247.0278
84,4587.692,3922.051,3856.41,4319.487,1603848247.0355
85,4588.205,3921.538,3857.436,4315.897,1603848247.0435
86,4589.231,3926.154,3856.923,4315.385,1603848247.0513
87,4595.897,3934.872,3860.513,4322.564,1603848247.0592
88,4594.872,3934.872,3858.974,4327.692,1603848247.067
89,4583.59,3921.026,3849.231,4324.103,1603848247.0749
90,4581.538,3913.333,3845.128,4325.128,1603848247.0828
91,4583.59,3913.846,3848.718,4327.179,1603848247.0907
92,4584.103,3914.359,3852.308,4329.231,1603848247.0985
93,4585.128,3915.897,3850.256,4325.641,1603848247.1064
94,4588.718,3916.923,3848.205,4322.051,1603848247.1142
95,4586.667,3912.308,3848.718,4324.103,1603848247.122
96,4583.077,3905.641,3846.667,4317.436,1603848247.1298
97,4580.0,3901.538,3839.487,4298.974,1603848247.1375
98,4575.385,3904.103,3841.538,4292.308,1603848247.1453
99,4575.385,3908.718,3849.744,4304.615,1603848247.153
100,4579.487,3912.308,3851.795,4308.718,1603848247.1609
101,4581.026,3917.436,3849.231,4306.154,1603848247.1686
102,4578.462,3915.897,3843.59,4309.744,1603848247.1764
103,4579.487,3914.359,3842.051,4315.897,1603848247.1841
104,4581.026,3916.41,3849.231,4321.538,1603848247.1919
105,4578.462,3913.333,3854.359,4327.692,1603848247.1997
106,4577.436,3905.641,3852.821,4327.692,1603848247.2075
107,4579.487,3903.077,3852.821,4322.051,1603848247.2152
108,4581.538,3905.641,3852.821,4315.385,1603848247.2231
109,4581.026,3911.795,3854.359,4313.846,1603848247.2309
110,4578.974,3914.359,3854.872,4314.872,1603848247.2389
111,4581.026,3914.359,3854.872,4316.41,1603848247.2467
112,4583.077,3917.949,3854.359,4315.897,1603848247.2546
113,4583.077,3921.026,3854.359,4315.897,1603848247.2624
114,4587.179,3922.051,3854.359,4318.974,1603848247.2704
115,4592.308,3923.59,3855.897,4322.564,1603848247.2782
116,4583.59,3918.462,3854.359,4316.923,1603848247.2861
117,4571.282,3910.256,3852.821,4312.308,1603848247.2939
118,4575.897,3911.795,3856.41,4322.051,1603848247.3017
119,4584.615,3915.897,3855.897,4326.667,1603848247.3096
120,4585.128,3917.436,3849.231,4317.436,1603848247.3173
121,4582.564,3915.385,3840.0,4306.667,1603848247.3251
122,4584.615,3913.333,3836.923,4304.103,1603848247.3328
123,4583.59,3910.769,3836.41,4301.026,1603848247.3406
124,4579.487,3910.256,3833.333,4298.974,1603848247.3484
125,4581.538,3916.923,3832.821,4299.487,1603848247.3562
126,4584.103,3919.487,3838.462,4304.615,1603848247.3639
127,4580.0,3912.308,3849.231,4314.872,1603848247.3717
128,4582.564,3910.769,3857.949,4327.692,1603848247.3794
129,4586.667,3910.769,3856.41,4330.256,1603848247.3873
130,4585.128,3908.205,3853.846,4326.154,1603848247.395
131,4586.154,3915.897,3861.538,4333.333,1603848247.4029
132,4588.718,3923.077,3864.103,4340.513,1603848247.4107
133,4585.641,3920.0,3855.897,4330.769,1603848247.4186
134,4582.051,3917.436,3849.231,4314.359,1603848247.4265
135,4584.615,3922.051,3852.308,4315.897,1603848247.4344
136,4588.205,3922.564,3854.359,4322.564,1603848247.4422
137,4588.205,3921.538,3848.205,4314.359,1603848247.45
138,4583.077,3917.436,3841.538,4302.564,1603848247.4577
139,4582.564,3912.308,3847.179,4310.256,1603848247.4657
140,4585.641,3910.256,3853.846,4323.59,1603848247.4735
141,4584.103,3911.282,3853.333,4326.154,1603848247.4814
142,4581.026,3907.179,3850.256,4323.59,1603848247.4892
143,4578.462,3903.077,3846.667,4319.487,1603848247.497
144,4574.359,3905.641,3842.564,4309.231,1603848247.5048
145,4573.846,3906.154,3836.923,4300.0,1603848247.5125
146,4578.462,3903.59,3830.769,4289.231,1603848247.5203
147,4579.487,3909.231,3831.795,4286.154,1603848247.528
148,4578.974,3917.436,3838.974,4295.385,1603848247.5359
149,4581.538,3917.436,3844.615,4304.103,1603848247.5436
