,P7,O1,O2,P8,TIME
0,4603.077,3975.385,3902.564,4356.41,1603039190.5074
1,4572.308,3960.513,3887.179,4321.538,1603039190.5152
2,4558.974,3942.564,3869.744,4283.59,1603039190.523
3,4580.0,3948.718,3883.077,4303.077,1603039190.5308
4,4589.231,3952.821,3894.359,4338.974,1603039190.5385
5,4574.359,3957.949,3880.0,4325.128,1603039190.5463
6,4575.385,3967.179,3882.564,4307.179,1603039190.5541
7,4595.385,3956.923,3897.949,4328.205,1603039190.5619
8,4591.282,3938.974,3884.103,4333.333,1603039190.5696
9,4566.667,3939.487,3865.641,4307.692,1603039190.5774
10,4567.179,3950.256,3874.872,4303.59,1603039190.5852
11,4594.359,3954.359,3886.154,4318.462,1603039190.593
12,4586.667,3947.692,3880.0,4311.795,1603039190.6007
13,4554.359,3942.564,3876.41,4298.462,1603039190.6086
14,4568.718,3962.564,3885.641,4311.282,1603039190.6164
15,4611.795,3981.538,3900.0,4336.41,1603039190.6244
16,4618.974,3972.821,3901.026,4346.667,1603039190.6322
17,4594.872,3964.103,3894.359,4340.513,1603039190.6401
18,4575.897,3958.462,3893.846,4325.128,1603039190.6479
19,4563.59,3948.718,3891.795,4305.641,1603039190.6559
20,4577.949,3958.462,3890.769,4305.641,1603039190.6637
21,4615.385,3977.436,3906.154,4332.308,1603039190.6716
22,4624.103,3974.872,3917.436,4351.282,1603039190.6794
23,4601.538,3964.615,3901.026,4337.436,1603039190.6873
24,4593.333,3964.615,3887.692,4322.051,1603039190.6951
25,4589.231,3955.897,3885.128,4309.231,1603039190.7028
26,4581.538,3947.179,3882.564,4303.59,1603039190.7106
27,4604.615,3961.026,3891.795,4328.205,1603039190.7183
28,4634.359,3972.821,3903.077,4352.308,1603039190.7262
29,4617.436,3964.103,3898.462,4343.59,1603039190.7339
30,4584.103,3955.385,3888.205,4328.205,1603039190.7417
31,4587.179,3962.564,3890.769,4322.051,1603039190.7494
32,4605.641,3965.641,3894.359,4317.949,1603039190.7573
33,4612.821,3958.974,3897.949,4344.103,1603039190.765
34,4601.538,3957.949,3896.41,4351.282,1603039190.7728
35,4582.564,3963.077,3887.179,4302.564,1603039190.7805
36,4585.641,3961.538,3891.282,4301.538,1603039190.7883
37,4611.282,3954.359,3902.564,4349.744,1603039190.7961
