,P7,O1,O2,P8,TIME
0,4607.692,3961.026,3876.923,4323.077,1603841820.7943
1,4612.308,3966.154,3880.0,4321.026,1603841820.8021
2,4617.949,3970.256,3883.077,4326.667,1603841820.8098
3,4616.41,3960.0,3883.59,4328.718,1603841820.8176
4,4615.385,3957.949,3886.154,4328.205,1603841820.8253
5,4624.615,3975.385,3894.359,4334.359,1603841820.8333
6,4631.795,3988.205,3905.128,4348.718,1603841820.8411
7,4622.051,3982.564,3906.667,4353.846,1603841820.849
8,4613.846,3976.923,3901.026,4344.103,1603841820.8568
9,4611.795,3977.436,3895.385,4335.385,1603841820.8648
10,4597.949,3968.205,3889.231,4333.333,1603841820.8726
11,4592.821,3958.974,3883.077,4329.744,1603841820.8805
12,4612.308,3965.128,3882.051,4327.692,1603841820.8883
13,4624.615,3967.692,3885.128,4328.205,1603841820.8962
14,4614.872,3958.974,3882.051,4327.692,1603841820.9041
15,4611.282,3957.949,3882.051,4328.718,1603841820.912
16,4619.487,3970.256,3891.282,4335.385,1603841820.9198
17,4623.59,3978.974,3893.846,4336.923,1603841820.9275
18,4621.538,3981.538,3893.846,4334.872,1603841820.9354
19,4615.897,3981.538,3901.538,4344.615,1603841820.9433
20,4623.59,3990.256,3905.128,4355.897,1603841820.9511
21,4637.949,4000.513,3901.538,4355.385,1603841820.9588
22,4634.359,3992.308,3898.974,4350.256,1603841820.9666
23,4612.821,3969.231,3893.846,4347.179,1603841820.9743
24,4610.256,3968.205,3892.821,4347.692,1603841820.9822
25,4623.077,3978.462,3895.897,4335.897,1603841820.9899
26,4617.436,3971.795,3885.128,4308.718,1603841820.9977
27,4602.051,3964.615,3870.769,4302.564,1603841821.0054
28,4604.615,3972.821,3874.872,4324.103,1603841821.0133
29,4615.897,3978.462,3886.154,4344.615,1603841821.0212
30,4609.744,3963.59,3881.538,4323.59,1603841821.0291
31,4597.949,3954.872,3869.231,4290.256,1603841821.0369
32,4596.923,3956.923,3867.692,4298.462,1603841821.0448
33,4607.692,3959.487,3881.538,4335.897,1603841821.0526
34,4635.385,3982.051,3896.923,4357.949,1603841821.0606
35,4612.821,3975.897,3876.923,4312.308,1603841821.0684
36,4552.821,3932.821,3849.744,4241.538,1603841821.0763
37,4585.128,3954.872,3873.846,4267.179,1603841821.0841
38,4601.026,3974.872,3877.949,4290.769,1603841821.0919
39,4509.231,3911.795,3832.821,4224.103,1603841821.0998
40,4527.692,3923.59,3855.897,4256.41,1603841821.1075
41,4668.205,4026.667,3927.692,4397.436,1603841821.1153
42,4677.436,4030.769,3917.436,4395.385,1603841821.123
43,4601.026,3966.667,3872.821,4303.59,1603841821.1308
44,4595.385,3955.385,3873.333,4311.795,1603841821.1386
45,4606.667,3961.538,3878.974,4351.282,1603841821.1464
46,4613.846,3971.282,3875.897,4350.769,1603841821.1541
47,4625.641,3981.538,3880.513,4342.564,1603841821.1619
48,4616.923,3975.897,3886.154,4349.231,1603841821.1696
49,4610.256,3974.872,3890.256,4361.538,1603841821.1776
50,4609.231,3978.462,3893.333,4364.615,1603841821.1854
51,4600.513,3974.359,3888.718,4361.538,1603841821.1932
52,4608.205,3978.462,3886.154,4361.026,1603841821.2009
53,4626.154,3990.769,3895.897,4370.256,1603841821.2088
54,4621.538,3992.308,3903.59,4380.0,1603841821.2167
55,4621.538,4002.564,3906.154,4383.077,1603841821.2246
56,4646.154,4019.487,3907.179,4388.205,1603841821.2324
57,4638.462,4005.128,3900.513,4384.103,1603841821.2403
58,4610.256,3991.795,3897.436,4369.231,1603841821.2481
59,4626.667,4011.795,3909.231,4367.179,1603841821.2561
60,4646.667,4017.949,3909.744,4378.462,1603841821.2639
61,4631.282,4001.026,3901.026,4392.821,1603841821.2718
62,4623.59,3993.333,3904.103,4402.051,1603841821.2796
63,4621.026,3987.692,3901.026,4392.308,1603841821.2874
64,4617.949,3992.308,3892.821,4377.949,1603841821.2952
65,4628.718,4010.769,3896.41,4368.718,1603841821.3029
66,4628.718,4008.205,3898.974,4362.051,1603841821.3108
67,4624.103,4003.077,3898.462,4374.359,1603841821.3186
68,4638.462,4012.821,3900.513,4389.744,1603841821.3266
69,4642.051,4009.744,3901.538,4384.103,1603841821.3344
70,4622.051,3997.949,3898.974,4375.385,1603841821.3422
71,4620.0,3998.974,3896.923,4378.462,1603841821.3499
72,4634.872,4001.026,3889.744,4373.846,1603841821.3577
73,4633.333,3998.974,3885.128,4362.564,1603841821.3655
74,4617.949,3997.949,3890.256,4360.513,1603841821.3733
75,4605.641,3992.308,3889.231,4356.923,1603841821.381
76,4613.846,3988.205,3884.103,4355.897,1603841821.3888
77,4627.692,3991.795,3891.282,4373.333,1603841821.3965
78,4625.128,3987.179,3895.897,4376.41,1603841821.4045
79,4613.333,3981.026,3888.718,4354.872,1603841821.4123
80,4615.897,3987.692,3889.744,4355.897,1603841821.4202
81,4623.077,3992.308,3893.846,4378.974,1603841821.428
82,4613.333,3984.103,3885.128,4371.795,1603841821.4359
83,4596.41,3968.205,3870.769,4334.359,1603841821.4438
84,4602.051,3963.077,3870.769,4325.641,1603841821.4516
85,4624.103,3976.923,3884.615,4363.59,1603841821.4593
86,4628.718,3992.821,3892.308,4385.641,1603841821.467
87,4620.0,3994.872,3881.026,4355.897,1603841821.4748
88,4618.462,3990.256,3874.359,4341.538,1603841821.4826
89,4615.897,3985.128,3884.615,4363.59,1603841821.4904
90,4608.205,3977.436,3888.718,4365.641,1603841821.4981
