,P7,O1,O2,P8,TIME
0,4592.308,3955.897,4004.615,4368.718,1603841859.2565
1,4570.769,3958.974,3998.462,4348.205,1603841859.2644
2,4551.795,3950.256,3985.128,4330.769,1603841859.2723
3,4581.026,3965.641,3983.59,4338.974,1603841859.2802
4,4583.59,3975.385,3986.154,4335.385,1603841859.288
5,4558.974,3956.41,3991.282,4331.795,1603841859.2959
6,4571.795,3945.128,3990.256,4341.538,1603841859.3037
7,4610.256,3965.641,3995.897,4356.923,1603841859.3117
8,4603.077,3965.128,4006.667,4368.205,1603841859.3195
9,4559.487,3925.128,3997.436,4362.051,1603841859.3272
10,4549.231,3914.359,3980.513,4345.641,1603841859.335
11,4573.846,3948.205,3988.718,4338.462,1603841859.3427
12,4589.744,3971.795,3998.974,4350.256,1603841859.3506
13,4583.59,3975.897,3984.615,4351.282,1603841859.3583
14,4588.718,3985.641,3984.615,4339.487,1603841859.3661
15,4607.179,3999.487,4008.205,4346.154,1603841859.3738
16,4616.41,4010.769,4023.59,4372.308,1603841859.3816
17,4608.718,4001.026,4020.0,4382.564,1603841859.3894
18,4592.308,3966.154,4010.769,4375.897,1603841859.3972
19,4589.744,3942.051,4008.205,4372.821,1603841859.4049
20,4592.308,3945.128,4008.205,4363.59,1603841859.4128
21,4586.154,3958.974,3999.487,4351.795,1603841859.4207
22,4584.615,3973.333,3992.308,4360.513,1603841859.4286
23,4601.026,3994.872,4003.077,4372.821,1603841859.4364
24,4605.641,3996.923,4008.718,4361.026,1603841859.4443
25,4591.282,3975.897,3996.923,4344.615,1603841859.4521
26,4604.103,3989.231,4003.077,4357.949,1603841859.4601
27,4635.897,4029.744,4031.795,4399.487,1603841859.4679
28,4626.154,4012.308,4037.436,4415.385,1603841859.4758
29,4580.513,3951.282,4005.641,4371.282,1603841859.4836
30,4577.949,3954.872,3988.205,4340.0,1603841859.4915
31,4605.128,3995.385,3997.949,4354.359,1603841859.4994
32,4609.231,3995.385,4004.615,4364.615,1603841859.5071
33,4607.179,3990.256,4010.769,4361.026,1603841859.5149
34,4609.744,4005.641,4012.308,4355.385,1603841859.5226
