title:your record name, start timestamp:1601229331.666885, stop timestamp:1601229341.745962, headset type:EPOC, headset serial:29322883, headset firmware:1e00, subject name:alzaabi.su, channels:38, sampling rate:128, samples:1290      , version:2.0
Timestamp,EEG.Counter,EEG.Interpolated,EEG.AF3,EEG.F7,EEG.F3,EEG.FC5,EEG.T7,EEG.P7,EEG.O1,EEG.O2,EEG.P8,EEG.T8,EEG.FC6,EEG.F4,EEG.F8,EEG.AF4,EEG.RawCq,EEG.Battery,MarkerIndex,MarkerType,MarkerValueInt,EEG.MarkerHardware,CQ.AF3,CQ.F7,CQ.F3,CQ.FC5,CQ.T7,CQ.P7,CQ.O1,CQ.O2,CQ.P8,CQ.T8,CQ.FC6,CQ.F4,CQ.F8,CQ.AF4,CQ.Overall
1601229331.666885,14.000000,0.000000,3966.666748,4654.358887,4175.897461,4289.230957,3991.281982,4636.410156,3962.051270,3869.743652,4342.051270,4012.820557,4288.717773,4192.307617,4132.307617,4028.718018,424.000000,4.000000,,,,0.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,1.000000,41.666668
1601229331.674619,15.000000,0.000000,3945.128174,4626.153809,4159.487305,4266.153809,3974.358887,4622.563965,3952.820557,3853.846191,4319.487305,3985.128174,4275.897461,4173.333496,4116.410156,4023.076904,44.000000,4.000000,,,,0.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,1.000000,41.666668
1601229331.682454,16.000000,0.000000,3933.333252,4611.794922,4151.282227,4264.102539,3973.333252,4623.589844,3962.051270,3855.384521,4312.307617,3978.974365,4266.666504,4160.512695,4102.563965,4016.923096,0.000000,4.000000,,,,0.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,1.000000,41.666668
1601229331.690188,17.000000,0.000000,3933.333252,4613.846191,4151.794922,4258.461426,3982.564209,4632.820313,3975.384521,3870.769287,4329.230957,3993.333252,4263.589844,4154.358887,4097.436035,4016.923096,0.000000,4.000000,,,,0.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,1.000000,41.666668
1601229331.698021,18.000000,0.000000,3938.461426,4620.000000,4155.384766,4251.282227,3982.051270,4637.436035,3974.871826,3875.897461,4340.512695,3993.846191,4258.461426,4152.307617,4088.205078,4015.384521,0.000000,4.000000,,,,0.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,1.000000,41.666668
1601229331.705754,19.000000,0.000000,3938.461426,4628.205078,4153.846191,4266.153809,3973.846191,4625.641113,3962.051270,3865.641113,4330.256348,3982.564209,4250.769043,4150.256348,4073.846191,4012.307617,0.000000,4.000000,,,,0.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,1.000000,41.666668
1601229331.713586,20.000000,0.000000,3943.589844,4646.666504,4155.897461,4286.153809,3975.897461,4623.077148,3956.410156,3863.589844,4326.666504,3991.794922,4258.461426,4157.948730,4091.281982,4014.358887,0.000000,4.000000,,,,0.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,1.000000,41.666668
1601229331.721318,21.000000,0.000000,3958.974365,4663.077148,4167.692383,4289.743652,3986.153809,4634.358887,3957.435791,3870.769287,4338.461426,4015.897461,4280.000000,4174.871582,4132.820313,4026.666748,0.000000,4.000000,,,,0.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,1.000000,41.666668
1601229331.729150,22.000000,0.000000,3966.153809,4657.436035,4175.384766,4286.666504,3984.102539,4630.256348,3952.820557,3867.179443,4340.512695,4024.615479,4288.205078,4185.128418,4144.615234,4029.230713,0.000000,4.000000,,,,0.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,1.000000,41.666668
1601229331.736882,23.000000,0.000000,3962.564209,4646.666504,4174.358887,4283.077148,3974.358887,4621.025879,3947.692383,3858.974365,4329.230957,4016.410156,4280.512695,4184.102539,4131.794922,4032.307617,0.000000,4.000000,,,,0.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,1.000000,41.666668
1601229331.744713,24.000000,0.000000,3965.641113,4653.333496,4177.948730,4282.051270,3981.025635,4625.128418,3944.615479,3858.974365,4327.179688,4014.358887,4279.487305,4184.615234,4129.230957,4050.769287,0.000000,4.000000,,,,0.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,1.000000,41.666668
1601229331.752443,25.000000,0.000000,3969.230713,4661.538574,4179.487305,4289.230957,3993.333252,4627.692383,3947.692383,3864.615479,4335.897461,4022.051270,4286.153809,4187.179688,4131.794922,4060.512939,0.000000,4.000000,,,,0.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,1.000000,41.666668
1601229331.760382,26.000000,0.000000,3963.589844,4649.230957,4174.871582,4285.128418,3990.256348,4624.615234,3954.871826,3870.256348,4337.948730,4024.102539,4285.128418,4186.153809,4124.102539,4048.205078,0.000000,4.000000,,,,0.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,1.000000,41.666668
1601229331.768221,27.000000,0.000000,3956.410156,4631.794922,4172.820313,4270.769043,3982.051270,4631.282227,3962.564209,3874.871826,4338.461426,4021.538574,4278.974121,4181.538574,4121.538574,4031.281982,0.000000,4.000000,,,,0.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,1.000000,41.666668
1601229331.776159,28.000000,0.000000,3947.179443,4625.641113,4163.589844,4269.230957,3978.461426,4634.358887,3963.076904,3873.846191,4338.461426,4017.948730,4275.384766,4172.820313,4123.077148,4022.564209,0.000000,4.000000,,,,0.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,1.000000,41.666668
1601229331.783996,29.000000,0.000000,3940.000000,4624.102539,4150.769043,4272.307617,3982.051270,4633.846191,3961.538574,3874.358887,4336.922852,4015.384521,4277.436035,4169.230957,4119.487305,4020.000000,0.000000,4.000000,,,,0.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,1.000000,41.666668
1601229331.791933,30.000000,0.000000,3945.128174,4622.563965,4155.384766,4260.000000,3984.102539,4636.410156,3960.512939,3871.281982,4330.769043,4011.281982,4277.436035,4169.743652,4114.871582,4022.564209,0.000000,4.000000,,,,0.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,1.000000,41.666668
