,P7,O1,O2,P8,TIME
2716,4602.051,3960.513,3895.385,4259.487,1604691897.1473
2717,4600.0,3956.41,3894.359,4251.282,1604691897.155
2718,4608.718,3954.872,3892.308,4252.308,1604691897.1629
2719,4613.846,3955.897,3886.154,4255.897,1604691897.1708
2720,4608.718,3949.744,3878.974,4249.231,1604691897.1787
2721,4603.59,3941.538,3877.949,4244.615,1604691897.1865
2722,4604.615,3943.59,3878.974,4246.667,1604691897.1944
2723,4601.538,3943.59,3877.436,4247.692,1604691897.2022
2724,4597.436,3941.538,3879.487,4247.179,1604691897.2102
2725,4607.179,3953.333,3883.077,4247.179,1604691897.218
2726,4615.897,3961.538,3881.538,4251.282,1604691897.2259
2727,4607.692,3948.205,3879.487,4246.667,1604691897.2338
2728,4595.897,3937.436,3876.41,4231.795,1604691897.2416
2729,4589.744,3941.026,3868.718,4228.205,1604691897.2495
2730,4587.692,3942.564,3867.692,4233.846,1604691897.2572
2731,4592.821,3941.538,3874.359,4232.821,1604691897.265
2732,4603.59,3943.077,3877.949,4232.308,1604691897.2727
2733,4601.538,3945.128,3878.974,4236.923,1604691897.2806
2734,4587.692,3943.077,3875.385,4233.846,1604691897.2883
2735,4584.103,3931.795,3865.128,4221.538,1604691897.2961
2736,4594.359,3929.231,3860.0,4218.974,1604691897.3038
2737,4595.897,3942.051,3865.641,4230.769,1604691897.3117
2738,4587.179,3945.641,3868.718,4236.41,1604691897.3196
2739,4585.128,3938.974,3867.179,4230.256,1604691897.3274
2740,4591.282,3940.513,3866.667,4229.744,1604691897.3352
2741,4591.795,3944.615,3865.128,4231.282,1604691897.3431
2742,4590.256,3942.564,3864.615,4228.718,1604691897.3509
2743,4594.359,3943.077,3869.231,4230.256,1604691897.3589
2744,4600.513,3943.077,3875.385,4231.795,1604691897.3667
2745,4601.026,3944.615,3878.462,4235.897,1604691897.3746
2746,4602.564,3956.41,3882.051,4246.667,1604691897.3824
2747,4602.564,3962.051,3886.154,4253.333,1604691897.3903
2748,4590.769,3949.744,3882.564,4242.051,1604691897.3982
2749,4587.179,3941.026,3877.436,4235.897,1604691897.4061
2750,4596.41,3944.103,3878.462,4243.59,1604691897.4139
2751,4588.205,3942.051,3877.436,4242.051,1604691897.4218
2752,4581.538,3936.41,3871.282,4232.308,1604691897.4296
2753,4594.872,3936.41,3863.077,4228.718,1604691897.4374
2754,4598.462,3938.974,3862.564,4229.744,1604691897.4452
2755,4591.282,3944.615,3870.769,4229.231,1604691897.4529
2756,4597.949,3948.718,3876.923,4229.231,1604691897.4607
2757,4603.077,3947.692,3877.436,4230.256,1604691897.4684
2758,4597.436,3945.641,3880.513,4237.436,1604691897.4763
2759,4597.949,3946.154,3883.59,4247.692,1604691897.484
2760,4600.0,3945.128,3881.538,4246.154,1604691897.4918
2761,4597.436,3944.103,3877.949,4235.897,1604691897.4995
2762,4599.487,3945.128,3877.949,4231.282,1604691897.5073
2763,4595.385,3944.615,3880.0,4234.359,1604691897.5151
2764,4587.692,3941.026,3876.41,4231.282,1604691897.523
2765,4590.256,3940.513,3867.179,4228.205,1604691897.5308
2766,4596.923,3942.564,3863.59,4229.744,1604691897.5387
2767,4597.436,3942.564,3864.615,4228.718,1604691897.5465
2768,4601.538,3943.077,3868.718,4228.718,1604691897.5545
2769,4605.641,3945.641,3875.897,4233.333,1604691897.5623
2770,4596.923,3943.077,3878.462,4232.308,1604691897.5702
2771,4589.231,3940.0,3876.41,4229.744,1604691897.578
2772,4586.667,3940.513,3879.487,4231.795,1604691897.5859
2773,4588.205,3941.026,3874.872,4231.282,1604691897.5939
2774,4594.872,3941.538,3866.154,4229.231,1604691897.6017
2775,4593.846,3943.59,3871.795,4230.769,1604691897.6095
2776,4585.641,3945.641,3879.487,4232.821,1604691897.6172
2777,4590.256,3946.667,3875.897,4230.769,1604691897.625
2778,4599.487,3946.667,3875.385,4231.282,1604691897.6328
2779,4591.282,3943.077,3877.436,4231.795,1604691897.6406
2780,4584.103,3939.487,3870.769,4223.59,1604691897.6483
2781,4586.667,3938.974,3863.59,4215.897,1604691897.6562
2782,4585.128,3939.487,3863.59,4222.051,1604691897.664
2783,4586.667,3941.538,3870.256,4240.0,1604691897.6719
2784,4592.821,3944.615,3881.538,4250.769,1604691897.6796
2785,4589.744,3943.59,3880.513,4243.077,1604691897.6874
2786,4580.0,3940.0,3866.667,4230.769,1604691897.6951
2787,4589.231,3942.051,3868.205,4234.872,1604691897.7029
2788,4602.564,3946.154,3875.897,4240.513,1604691897.7107
2789,4595.897,3943.077,3867.692,4234.872,1604691897.7185
2790,4591.282,3941.538,3866.154,4238.462,1604691897.7262
2791,4599.487,3947.179,3878.974,4244.615,1604691897.7341
2792,4596.923,3945.641,3876.41,4235.897,1604691897.7419
2793,4592.821,3941.026,3866.154,4228.205,1604691897.7499
2794,4601.026,3947.692,3875.385,4233.333,1604691897.7577
2795,4597.949,3951.795,3882.051,4237.436,1604691897.7656
2796,4586.667,3944.103,3869.744,4233.846,1604691897.7734
2797,4591.282,3937.436,3861.026,4230.256,1604691897.7813
2798,4598.974,3938.462,3864.615,4230.256,1604691897.7892
2799,4592.821,3938.462,3865.641,4230.769,1604691897.7971
2800,4584.103,3938.974,3866.154,4228.205,1604691897.8049
2801,4591.282,3943.077,3875.385,4235.897,1604691897.8126
2802,4604.103,3947.179,3881.538,4252.308,1604691897.8204
