,P7,O1,O2,P8,TIME
0,4648.205,3945.128,3873.333,4334.359,1603848412.035
1,4650.256,3943.59,3878.462,4348.718,1603848412.0429
2,4654.359,3949.231,3876.41,4348.718,1603848412.0507
3,4644.103,3945.641,3875.897,4336.41,1603848412.0586
4,4636.923,3939.487,3883.59,4352.821,1603848412.0665
5,4651.282,3943.077,3885.641,4369.231,1603848412.0744
6,4658.462,3949.744,3886.667,4353.333,1603848412.0822
7,4653.846,3960.0,3889.231,4349.744,1603848412.0901
8,4655.385,3962.564,3884.103,4365.641,1603848412.0979
9,4647.179,3949.231,3882.051,4358.974,1603848412.1059
10,4646.667,3951.282,3890.769,4354.872,1603848412.1137
11,4667.692,3966.154,3889.231,4364.615,1603848412.1216
12,4667.179,3962.051,3884.615,4350.256,1603848412.1294
13,4651.795,3951.795,3886.667,4333.846,1603848412.1371
14,4661.026,3956.923,3880.513,4347.179,1603848412.145
15,4665.128,3958.974,3870.256,4343.59,1603848412.1527
16,4650.769,3952.308,3875.385,4331.282,1603848412.1605
17,4652.821,3948.718,3883.077,4349.744,1603848412.1682
18,4658.974,3952.308,3881.026,4355.897,1603848412.176
19,4645.128,3952.308,3884.103,4335.897,1603848412.1838
20,4643.59,3949.744,3889.744,4339.487,1603848412.1916
21,4655.385,3950.256,3885.128,4356.923,1603848412.1993
22,4647.179,3949.231,3880.0,4351.795,1603848412.2071
23,4633.846,3942.051,3880.0,4342.564,1603848412.2148
24,4651.282,3946.154,3885.128,4346.667,1603848412.2228
25,4668.718,3958.462,3892.308,4348.205,1603848412.2306
26,4656.41,3951.282,3887.692,4340.513,1603848412.2385
27,4642.564,3940.0,3872.308,4328.718,1603848412.2463
28,4643.077,3943.077,3863.59,4318.462,1603848412.2542
29,4642.564,3945.128,3866.154,4319.487,1603848412.2621
30,4640.0,3941.538,3868.205,4325.128,1603848412.27
31,4646.667,3948.205,3869.231,4329.744,1603848412.2778
32,4654.359,3954.872,3864.103,4334.359,1603848412.2857
33,4645.641,3945.641,3863.077,4336.923,1603848412.2935
34,4633.333,3938.462,3873.333,4334.872,1603848412.3015
35,4632.308,3934.872,3871.282,4331.795,1603848412.3093
36,4634.872,3933.846,3863.077,4325.641,1603848412.317
37,4646.154,3946.667,3875.897,4332.821,1603848412.3248
38,4651.282,3953.333,3883.59,4346.667,1603848412.3325
39,4645.641,3948.205,3874.872,4347.179,1603848412.3404
40,4638.462,3943.59,3872.821,4329.744,1603848412.3481
41,4632.821,3938.974,3872.821,4316.923,1603848412.3559
42,4632.821,3935.385,3869.231,4331.282,1603848412.3636
43,4629.231,3936.41,3868.205,4337.436,1603848412.3715
44,4623.59,3937.436,3868.718,4318.462,1603848412.3792
45,4630.256,3942.564,3868.718,4310.769,1603848412.387
46,4642.564,3953.333,3874.359,4331.282,1603848412.3947
47,4637.436,3954.359,3881.538,4341.538,1603848412.4026
48,4632.821,3951.282,3887.179,4341.026,1603848412.4105
49,4636.923,3949.744,3884.615,4343.077,1603848412.4184
50,4633.333,3947.179,3874.872,4338.462,1603848412.4262
51,4631.795,3948.205,3875.385,4338.462,1603848412.4341
52,4633.846,3949.744,3877.436,4341.538,1603848412.4419
53,4625.641,3946.154,3870.256,4333.333,1603848412.4499
54,4624.103,3947.179,3869.231,4329.744,1603848412.4577
55,4633.333,3952.821,3874.872,4337.436,1603848412.4656
56,4633.333,3953.846,3873.846,4337.436,1603848412.4734
57,4633.333,3949.231,3871.282,4332.308,1603848412.4813
58,4633.846,3940.0,3871.282,4333.333,1603848412.4892
59,4622.564,3933.333,3868.205,4326.667,1603848412.4969
60,4618.974,3938.462,3874.872,4324.615,1603848412.5047
61,4628.718,3945.128,3885.641,4338.462,1603848412.5124
62,4625.641,3943.077,3877.436,4336.41,1603848412.5202
63,4617.949,3942.564,3868.718,4319.487,1603848412.528
64,4618.974,3943.077,3871.795,4317.949,1603848412.5358
65,4612.821,3935.897,3863.59,4312.308,1603848412.5435
66,4606.154,3932.308,3854.359,4300.513,1603848412.5513
67,4617.949,3941.026,3874.872,4322.564,1603848412.559
68,4621.026,3941.026,3883.59,4334.359,1603848412.5669
69,4618.462,3939.487,3874.359,4323.077,1603848412.5746
