,P7,O1,O2,P8,TIME
0,4636.41,3998.462,3927.692,4315.897,1603039332.4112
1,4632.821,3998.974,3932.821,4323.077,1603039332.4192
2,4625.128,3994.359,3932.308,4317.436,1603039332.427
3,4621.538,3993.333,3927.179,4308.718,1603039332.4349
4,4629.744,3999.487,3926.667,4309.231,1603039332.4427
5,4636.41,4005.128,3931.795,4316.41,1603039332.4506
6,4630.256,4004.615,3940.513,4325.128,1603039332.4585
7,4630.256,4004.103,3944.615,4332.821,1603039332.4664
8,4642.051,4009.231,3942.051,4327.692,1603039332.4742
9,4651.282,4013.333,3942.051,4324.615,1603039332.4821
10,4653.846,4014.359,3945.128,4336.923,1603039332.4899
11,4645.128,4013.846,3941.538,4332.308,1603039332.4977
12,4636.41,4013.846,3937.436,4315.385,1603039332.5055
13,4644.103,4016.41,3938.974,4318.974,1603039332.5132
14,4649.231,4015.385,3937.949,4328.205,1603039332.521
15,4643.59,4012.821,3936.923,4329.231,1603039332.5288
16,4649.231,4018.462,3945.128,4335.897,1603039332.5366
17,4657.949,4026.154,3953.846,4342.564,1603039332.5443
18,4660.0,4027.692,3954.872,4344.103,1603039332.5521
19,4666.667,4027.692,3953.333,4349.231,1603039332.5598
20,4670.256,4027.179,3955.897,4350.769,1603039332.5677
21,4660.513,4026.154,3952.308,4343.59,1603039332.5754
22,4657.436,4029.231,3948.205,4341.538,1603039332.5833
23,4662.564,4030.256,3952.821,4342.051,1603039332.5911
24,4655.385,4021.538,3949.231,4333.846,1603039332.599
25,4644.615,4013.846,3939.487,4325.641,1603039332.607
26,4652.308,4017.436,3941.026,4326.667,1603039332.6148
27,4664.103,4023.077,3943.077,4333.846,1603039332.6226
28,4656.923,4022.564,3941.538,4337.436,1603039332.6305
29,4652.821,4025.128,3946.667,4340.513,1603039332.6383
30,4666.154,4029.744,3954.359,4343.59,1603039332.6463
31,4666.667,4028.205,3952.308,4341.026,1603039332.6541
32,4657.436,4022.051,3941.538,4336.923,1603039332.6618
33,4658.462,4017.436,3934.872,4337.436,1603039332.6696
34,4655.897,4014.359,3934.872,4334.872,1603039332.6774
35,4654.872,4017.949,3937.949,4334.359,1603039332.6853
36,4666.154,4025.641,3943.077,4343.077,1603039332.693
37,4669.231,4027.692,3948.205,4349.744,1603039332.7008
38,4662.564,4026.667,3951.282,4349.231,1603039332.7085
39,4666.667,4029.744,3957.436,4353.846,1603039332.7164
40,4673.333,4029.744,3959.487,4356.41,1603039332.7243
41,4667.692,4024.615,3948.205,4350.769,1603039332.7321
42,4659.487,4022.051,3943.59,4347.692,1603039332.7398
43,4662.051,4025.128,3948.205,4349.744,1603039332.7476
44,4669.744,4028.205,3950.769,4346.154,1603039332.7553
45,4671.795,4029.744,3954.872,4345.128,1603039332.7633
46,4670.256,4030.256,3958.974,4352.308,1603039332.7711
47,4667.692,4024.615,3953.846,4353.333,1603039332.779
48,4668.718,4025.641,3950.769,4352.821,1603039332.7869
49,4674.872,4037.436,3957.436,4361.538,1603039332.7947
50,4674.359,4036.41,3958.974,4363.59,1603039332.8026
51,4662.564,4020.513,3947.692,4349.744,1603039332.8105
52,4656.923,4013.333,3943.077,4340.513,1603039332.8183
53,4657.436,4018.462,3949.744,4342.564,1603039332.8262
54,4656.923,4018.462,3952.308,4345.128,1603039332.8341
55,4661.026,4016.41,3949.231,4347.692,1603039332.8418
56,4665.641,4021.538,3949.744,4351.282,1603039332.8496
57,4661.538,4022.564,3949.744,4349.744,1603039332.8573
58,4661.538,4016.41,3951.795,4346.667,1603039332.8651
59,4667.179,4016.923,3955.897,4351.282,1603039332.8729
60,4656.41,4016.923,3947.179,4344.103,1603039332.8807
61,4638.462,4005.128,3932.308,4323.59,1603039332.8884
62,4634.359,3994.359,3929.744,4320.0,1603039332.8962
63,4631.795,3993.333,3933.846,4326.667,1603039332.9039
64,4621.026,3992.308,3929.231,4323.59,1603039332.9118
65,4620.0,3992.308,3924.103,4323.077,1603039332.9195
66,4628.205,3994.359,3928.718,4329.231,1603039332.9273
67,4627.692,3988.718,3929.231,4327.692,1603039332.935
68,4623.077,3986.667,3926.154,4324.103,1603039332.9428
69,4626.154,3997.436,3931.282,4329.231,1603039332.9506
70,4628.718,3999.487,3936.41,4333.846,1603039332.9585
71,4618.974,3985.641,3922.564,4322.051,1603039332.9663
72,4609.231,3975.897,3903.59,4302.564,1603039332.9742
73,4607.179,3977.436,3902.564,4298.974,1603039332.982
74,4604.615,3974.359,3904.615,4296.923,1603039332.99
75,4601.026,3967.692,3898.974,4288.205,1603039332.9978
76,4598.462,3964.615,3895.385,4288.205,1603039333.0057
77,4594.359,3960.513,3897.436,4294.359,1603039333.0135
78,4596.923,3958.974,3900.513,4295.897,1603039333.0214
79,4604.103,3960.513,3905.641,4295.385,1603039333.0293
80,4608.205,3966.154,3908.205,4296.923,1603039333.037
81,4606.667,3967.692,3907.692,4304.103,1603039333.0448
82,4596.923,3961.538,3907.179,4305.128,1603039333.0525
83,4587.179,3954.359,3904.615,4294.359,1603039333.0603
84,4593.846,3959.487,3903.59,4295.897,1603039333.0681
85,4604.615,3966.667,3905.641,4307.179,1603039333.0759
86,4604.103,3961.026,3903.59,4302.564,1603039333.0836
87,4607.692,3959.487,3903.077,4298.974,1603039333.0914
88,4609.231,3965.128,3906.667,4306.667,1603039333.0991
89,4598.974,3963.077,3906.154,4306.667,1603039333.107
90,4593.333,3958.974,3905.128,4303.077,1603039333.1147
91,4600.513,3963.077,3908.205,4306.154,1603039333.1226
92,4602.051,3964.103,3905.641,4303.077,1603039333.1304
93,4601.026,3964.103,3901.026,4299.487,1603039333.1382
94,4605.641,3966.667,3903.077,4301.538,1603039333.146
95,4600.513,3958.974,3897.949,4291.795,1603039333.1539
96,4588.718,3944.615,3886.154,4275.897,1603039333.1617
97,4589.744,3945.641,3890.256,4285.128,1603039333.1696
98,4597.949,3960.0,3904.103,4305.128,1603039333.1775
99,4598.974,3962.564,3902.564,4303.59,1603039333.1854
100,4592.308,3953.333,3893.846,4288.205,1603039333.1932
101,4592.821,3953.846,3894.872,4286.154,1603039333.2011
102,4597.436,3957.949,3899.487,4297.436,1603039333.2089
103,4598.974,3956.923,3902.564,4302.051,1603039333.2169
104,4594.359,3953.333,3900.0,4289.744,1603039333.2247
105,4593.846,3948.718,3897.949,4284.615,1603039333.2324
106,4595.385,3950.769,3899.487,4296.923,1603039333.2402
107,4582.051,3950.256,3892.308,4295.897,1603039333.2479
108,4572.821,3940.513,3883.59,4282.051,1603039333.2558
109,4583.077,3935.385,3887.692,4281.538,1603039333.2635
110,4588.718,3936.923,3892.308,4286.154,1603039333.2713
111,4577.949,3932.308,3888.205,4283.59,1603039333.279
112,4575.897,3934.359,3891.795,4288.205,1603039333.2868
113,4580.513,3936.923,3891.795,4286.667,1603039333.2946
114,4570.769,3925.641,3875.897,4270.256,1603039333.3024
115,4566.667,3930.769,3871.282,4265.641,1603039333.3101
116,4577.436,3947.692,3885.128,4275.385,1603039333.318
117,4578.462,3941.026,3889.231,4276.923,1603039333.3258
118,4569.744,3930.256,3882.051,4273.846,1603039333.3338
119,4573.333,3936.41,3887.692,4281.026,1603039333.3416
120,4578.974,3944.615,3898.462,4291.282,1603039333.3495
121,4570.769,3939.487,3894.872,4288.718,1603039333.3573
122,4556.923,3924.615,3884.103,4273.333,1603039333.3652
123,4555.385,3915.385,3877.436,4266.154,1603039333.3731
124,4557.436,3918.974,3874.872,4271.282,1603039333.381
125,4555.385,3920.513,3873.333,4269.744,1603039333.3888
126,4553.333,3914.872,3869.744,4260.513,1603039333.3966
127,4554.872,3916.41,3863.59,4255.385,1603039333.4045
128,4576.41,3933.333,3876.923,4269.744,1603039334.4208
129,4577.436,3933.333,3878.462,4271.282,1603039334.4287
130,4583.077,3932.308,3880.513,4277.436,1603039334.4366
131,4585.641,3928.718,3877.949,4280.0,1603039334.4445
132,4580.513,3927.179,3876.923,4273.846,1603039334.4523
133,4576.41,3925.641,3878.974,4272.308,1603039334.4602
134,4568.718,3921.026,3871.282,4268.205,1603039334.468
135,4558.974,3915.897,3866.667,4259.487,1603039334.476
136,4562.564,3916.923,3871.795,4262.564,1603039334.4838
137,4578.974,3923.59,3878.974,4275.897,1603039334.4917
138,4580.0,3924.615,3882.564,4275.897,1603039334.4995
139,4566.667,3917.949,3875.897,4257.949,1603039334.5072
140,4566.154,3918.974,3870.256,4251.795,1603039334.5151
141,4582.564,3929.231,3876.41,4267.692,1603039334.5228
142,4592.821,3935.385,3878.974,4280.0,1603039334.5306
143,4586.667,3935.385,3874.359,4275.385,1603039334.5383
144,4576.923,3936.41,3875.385,4270.256,1603039334.5461
145,4578.462,3935.897,3878.974,4272.821,1603039334.5539
146,4589.744,3938.974,3881.026,4276.923,1603039334.5617
147,4591.282,3948.205,3885.128,4280.513,1603039334.5694
148,4583.077,3947.692,3884.615,4274.872,1603039334.5772
149,4586.154,3938.462,3884.103,4271.795,1603039334.5849
150,4590.256,3935.385,3885.641,4277.436,1603039334.5929
151,4586.154,3935.897,3885.128,4275.385,1603039334.6007
152,4588.718,3940.0,3885.641,4272.821,1603039334.6086
153,4596.41,3943.59,3884.615,4272.821,1603039334.6164
154,4597.436,3942.564,3881.026,4272.308,1603039334.6243
155,4601.538,3946.667,3884.103,4277.436,1603039334.6322
156,4598.462,3951.795,3889.744,4281.026,1603039334.6401
157,4581.538,3942.051,3881.026,4272.308,1603039334.6479
158,4581.026,3933.333,3874.359,4267.692,1603039334.6558
159,4595.385,3937.949,3882.564,4273.846,1603039334.6636
160,4588.718,3939.487,3888.718,4278.974,1603039334.6716
161,4577.436,3938.974,3886.154,4280.513,1603039334.6794
162,4587.692,3940.0,3885.128,4279.487,1603039334.6873
163,4596.923,3942.564,3888.205,4281.538,1603039334.6951
164,4589.744,3944.103,3888.205,4284.615,1603039334.7029
165,4578.462,3939.487,3882.051,4277.436,1603039334.7107
166,4578.462,3932.308,3880.513,4272.821,1603039334.7184
