,P7,O1,O2,P8,TIME
0,4620.513,3983.59,3902.051,4316.923,1603843318.4733
1,4630.256,3991.282,3909.231,4327.179,1603843318.4812
2,4635.385,3998.974,3916.923,4340.0,1603843318.4891
3,4632.821,3998.462,3916.41,4341.026,1603843318.4969
4,4631.795,3994.359,3914.872,4340.0,1603843318.5047
5,4630.769,3991.795,3914.359,4336.923,1603843318.5124
6,4625.641,3989.744,3908.718,4324.615,1603843318.5202
7,4622.564,3985.641,3901.538,4315.385,1603843318.528
8,4624.615,3985.641,3903.077,4316.41,1603843318.5358
9,4626.154,3989.231,3904.615,4314.872,1603843318.5435
10,4625.641,3991.795,3903.59,4317.949,1603843318.5513
11,4624.615,3992.308,3905.641,4325.128,1603843318.559
12,4623.59,3990.769,3905.128,4324.615,1603843318.5669
13,4623.077,3990.256,3908.205,4326.154,1603843318.5746
14,4623.077,3991.282,3915.385,4330.256,1603843318.5824
15,4622.051,3988.718,3908.718,4324.615,1603843318.5901
16,4626.154,3987.692,3900.0,4320.0,1603843318.598
17,4633.333,3991.795,3909.231,4329.231,1603843318.6059
18,4632.821,3996.923,3918.974,4336.41,1603843318.6138
19,4631.282,3998.462,3917.436,4336.923,1603843318.6216
20,4632.821,3997.436,3913.846,4335.385,1603843318.6295
21,4629.231,3993.846,3909.231,4333.333,1603843318.6373
22,4623.077,3992.821,3905.641,4331.795,1603843318.6453
23,4624.103,3992.308,3905.641,4328.205,1603843318.6531
24,4623.59,3986.154,3906.667,4321.538,1603843318.661
25,4615.897,3978.974,3906.667,4317.436,1603843318.6688
26,4614.359,3980.0,3905.641,4317.949,1603843318.6767
27,4621.026,3983.077,3903.077,4319.487,1603843318.6846
28,4623.077,3979.487,3901.026,4316.41,1603843318.6923
29,4618.974,3976.41,3902.051,4315.385,1603843318.7001
30,4618.974,3983.59,3902.051,4317.949,1603843318.7078
31,4625.641,3990.256,3901.538,4317.949,1603843318.7157
32,4631.282,3989.744,3905.128,4320.0,1603843318.7234
33,4637.436,3994.359,3911.282,4330.256,1603843318.7312
34,4635.897,3997.436,3908.718,4331.795,1603843318.7389
35,4625.128,3990.256,3900.513,4321.026,1603843318.7467
36,4620.513,3988.205,3903.077,4322.564,1603843318.7545
37,4625.641,3992.821,3908.718,4331.282,1603843318.7623
38,4628.718,3991.282,3907.179,4329.744,1603843318.77
39,4625.128,3985.641,3904.103,4322.564,1603843318.7779
40,4621.538,3982.051,3902.564,4320.513,1603843318.7857
41,4618.462,3980.0,3896.923,4315.897,1603843318.7937
42,4618.462,3981.538,3896.923,4310.769,1603843318.8015
43,4618.974,3984.615,3902.051,4310.256,1603843318.8094
44,4617.436,3984.103,3896.41,4311.282,1603843318.8172
45,4617.436,3978.974,3890.256,4311.795,1603843318.8251
46,4615.385,3975.385,3893.846,4311.282,1603843318.833
47,4614.359,3976.41,3893.333,4308.205,1603843318.8409
48,4615.385,3975.897,3887.179,4303.077,1603843318.8487
49,4617.436,3975.385,3892.821,4301.538,1603843318.8565
50,4620.513,3978.974,3897.949,4307.692,1603843318.8643
51,4624.615,3981.026,3893.333,4309.744,1603843318.8721
52,4622.051,3978.462,3893.333,4305.641,1603843318.8799
53,4614.359,3976.923,3894.359,4304.615,1603843318.8876
54,4613.846,3976.923,3886.667,4303.077,1603843318.8954
55,4618.462,3979.487,3882.564,4298.462,1603843318.9031
56,4623.59,3985.128,3892.308,4304.615,1603843318.911
