,P7,O1,O2,P8,TIME
0,4646.154,4014.872,3910.769,4190.769,1604691639.9978
1,4645.641,4016.923,3908.718,4195.897,1604691640.0057
2,4646.667,4030.256,3916.923,4205.128,1604691640.0135
3,4648.205,4028.718,3922.051,4203.59,1604691640.0214
4,4651.795,4029.231,3923.59,4205.641,1604691640.0292
5,4660.0,4043.59,3933.846,4223.59,1604691640.037
6,4664.615,4048.718,3942.564,4234.872,1604691640.0448
7,4665.128,4045.128,3944.103,4231.795,1604691640.0525
8,4669.231,4044.615,3941.538,4234.359,1604691640.0603
9,4671.795,4044.103,3933.846,4233.846,1604691640.068
10,4665.128,4043.59,3926.667,4224.615,1604691640.0759
11,4656.923,4041.026,3928.718,4221.538,1604691640.0836
12,4657.436,4032.821,3931.282,4225.128,1604691640.0914
13,4658.974,4028.718,3928.718,4225.128,1604691640.0991
14,4656.41,4034.359,3927.692,4225.128,1604691640.1069
15,4656.41,4035.385,3926.667,4218.462,1604691640.1147
16,4657.949,4031.795,3924.103,4201.026,1604691640.1225
17,4661.026,4035.897,3923.077,4198.974,1604691640.1302
18,4667.692,4043.59,3929.744,4215.385,1604691640.138
19,4672.308,4045.128,3940.0,4227.179,1604691640.1457
20,4674.872,4046.154,3943.59,4231.282,1604691640.1537
21,4677.436,4053.846,3943.59,4233.846,1604691640.1616
22,4680.513,4061.026,3944.615,4234.872,1604691640.1694
23,4679.829,4059.658,3947.009,4235.214,1604691640.1772
24,4679.145,4058.291,3949.402,4235.556,1604691640.185
25,4678.462,4056.923,3951.795,4235.897,1604691640.1929
26,4685.641,4058.974,3956.41,4242.564,1604691640.2007
27,4689.231,4058.462,3955.897,4249.231,1604691640.2085
28,4687.179,4062.564,3954.872,4247.692,1604691640.2164
29,4693.333,4071.795,3957.436,4247.692,1604691640.2243
30,4698.462,4076.41,3961.538,4258.462,1604691640.232
31,4694.359,4075.897,3962.564,4265.641,1604691640.2398
32,4695.385,4077.436,3965.641,4263.59,1604691640.2475
33,4701.538,4082.051,3971.282,4264.615,1604691640.2553
34,4704.103,4083.077,3973.846,4267.692,1604691640.2631
35,4702.051,4080.0,3971.282,4265.641,1604691640.2709
36,4703.59,4079.487,3968.718,4261.538,1604691640.2786
37,4702.051,4078.462,3965.128,4258.462,1604691640.2864
38,4691.795,4070.769,3961.026,4250.256,1604691640.2941
39,4686.154,4064.615,3953.333,4237.949,1604691640.3021
40,4688.718,4058.462,3944.615,4232.308,1604691640.3099
41,4684.103,4046.154,3943.077,4232.308,1604691640.3178
42,4676.923,4042.051,3947.179,4231.282,1604691640.3256
43,4680.513,4048.205,3949.231,4232.308,1604691640.3335
44,4685.128,4047.692,3946.667,4232.308,1604691640.3414
45,4679.487,4043.077,3943.59,4223.59,1604691640.3493
46,4667.179,4036.923,3936.41,4212.821,1604691640.3571
47,4663.59,4029.231,3928.205,4213.846,1604691640.365
48,4670.769,4030.769,3927.179,4215.385,1604691640.3728
49,4673.846,4035.897,3928.718,4207.179,1604691640.3808
50,4668.205,4034.359,3926.154,4198.462,1604691640.3886
51,4670.769,4034.359,3925.641,4202.051,1604691640.3963
52,4683.59,4042.051,3935.897,4213.846,1604691640.4041
53,4689.744,4056.923,3946.667,4223.077,1604691640.4118
54,4687.179,4065.128,3948.718,4229.231,1604691640.4197
55,4682.564,4048.205,3945.641,4234.872,1604691640.4274
56,4680.513,4024.103,3942.564,4233.333,1604691640.4352
57,4673.846,4024.103,3941.026,4225.641,1604691640.4429
58,4669.744,4035.385,3937.436,4223.077,1604691640.4507
59,4681.026,4044.103,3939.487,4229.744,1604691640.4585
60,4690.256,4052.821,3948.205,4237.436,1604691640.4663
61,4688.718,4056.41,3957.436,4248.205,1604691640.474
62,4694.359,4059.487,3966.667,4261.538,1604691640.4818
63,4703.59,4067.692,3972.308,4263.59,1604691640.4895
64,4703.077,4069.231,3969.231,4258.974,1604691640.4975
65,4698.462,4066.154,3967.179,4262.051,1604691640.5053
66,4696.41,4070.769,3972.821,4263.077,1604691640.5132
67,4700.0,4078.462,3974.359,4261.538,1604691640.521
68,4705.641,4079.487,3974.359,4265.641,1604691640.5289
69,4705.641,4076.41,3977.436,4265.641,1604691640.5368
70,4703.59,4074.872,3976.923,4258.974,1604691640.5447
71,4703.077,4076.923,3975.897,4260.0,1604691640.5525
72,4702.564,4075.897,3977.436,4265.128,1604691640.5604
73,4701.026,4066.667,3970.256,4261.026,1604691640.5682
74,4695.897,4062.051,3962.051,4251.795,1604691640.5762
75,4695.385,4065.128,3962.051,4250.769,1604691640.584
76,4701.538,4067.692,3962.564,4258.974,1604691640.5917
77,4706.667,4070.256,3966.154,4268.205,1604691640.5995
78,4709.744,4075.385,3973.846,4275.385,1604691640.6072
79,4710.769,4077.436,3975.385,4280.0,1604691640.6151
80,4709.231,4076.41,3971.282,4278.974,1604691640.6228
81,4709.744,4077.949,3972.308,4278.462,1604691640.6306
82,4705.641,4075.897,3972.821,4280.513,1604691640.6383
83,4700.513,4072.308,3969.744,4280.0,1604691640.6461
84,4704.103,4074.872,3971.795,4281.538,1604691640.6539
85,4701.026,4070.256,3966.667,4273.846,1604691640.6617
86,4689.744,4060.513,3958.462,4262.564,1604691640.6694
87,4693.333,4064.103,3964.103,4267.179,1604691640.6773
88,4707.179,4080.513,3976.41,4279.487,1604691640.6851
89,4713.846,4091.282,3979.487,4284.103,1604691640.6931
90,4711.795,4086.667,3975.385,4279.487,1604691640.7009
91,4705.641,4072.821,3971.795,4268.205,1604691640.7088
92,4701.538,4070.256,3968.205,4261.538,1604691640.7166
93,4708.718,4084.103,3973.333,4271.795,1604691640.7245
94,4718.462,4095.385,3984.103,4283.59,1604691640.7324
95,4720.513,4094.872,3988.718,4282.564,1604691640.7403
96,4716.923,4089.744,3986.154,4274.872,1604691640.7481
97,4717.436,4089.744,3983.59,4270.769,1604691640.756
98,4719.487,4092.308,3987.179,4278.462,1604691640.7638
99,4712.821,4088.205,3987.692,4283.59,1604691640.7717
100,4705.641,4082.051,3984.103,4272.308,1604691640.7795
101,4710.256,4080.0,3980.513,4261.538,1604691640.7872
102,4714.872,4081.026,3977.436,4264.615,1604691640.795
103,4709.231,4080.0,3974.359,4266.154,1604691640.8027
104,4703.077,4071.795,3975.385,4261.538,1604691640.8106
105,4702.564,4066.667,3980.513,4263.077,1604691640.8183
106,4704.103,4071.282,3981.538,4266.667,1604691640.8261
107,4705.641,4074.872,3975.897,4265.128,1604691640.8338
108,4708.205,4076.41,3975.385,4266.154,1604691640.8416
109,4713.333,4088.205,3985.128,4274.872,1604691640.8494
110,4709.231,4091.795,3989.744,4281.026,1604691640.8573
111,4702.564,4082.051,3986.154,4276.41,1604691640.8651
112,4712.308,4086.154,3987.692,4277.436,1604691640.873
113,4725.641,4095.897,3992.308,4288.718,1604691640.8808
114,4717.949,4091.282,3989.744,4287.179,1604691640.8888
115,4704.615,4085.128,3984.615,4274.359,1604691640.8966
116,4712.821,4090.256,3988.205,4280.0,1604691640.9045
117,4723.077,4094.359,3993.333,4291.795,1604691640.9123
118,4716.41,4090.256,3990.769,4285.641,1604691640.9202
119,4708.718,4087.692,3991.282,4279.487,1604691640.9281
120,4714.359,4092.821,3999.487,4284.615,1604691640.936
121,4719.487,4091.282,3998.974,4286.667,1604691640.9438
122,4708.718,4077.949,3988.205,4278.974,1604691640.9516
123,4697.436,4069.231,3986.667,4270.769,1604691640.9594
124,4701.538,4074.872,3988.718,4266.667,1604691640.9672
125,4707.179,4079.487,3978.974,4263.077,1604691640.975
126,4702.051,4069.744,3969.231,4260.0,1604691640.9827
127,4700.0,4063.077,3972.308,4260.513,1604691640.9905
128,4620.0,3973.846,3898.974,4188.718,1604691654.0508
129,4602.564,3964.103,3902.051,4186.154,1604691654.0587
130,4600.0,3958.974,3895.385,4174.359,1604691654.0665
131,4607.692,3957.436,3882.564,4165.641,1604691654.0744
132,4594.359,3945.128,3875.385,4164.103,1604691654.0822
133,4588.205,3936.923,3876.41,4166.667,1604691654.0902
134,4615.385,3952.308,3886.154,4170.769,1604691654.098
135,4625.641,3963.59,3894.872,4173.846,1604691654.1059
136,4600.513,3952.821,3891.795,4170.256,1604691654.1137
137,4596.41,3950.256,3888.205,4168.718,1604691654.1216
138,4614.872,3963.077,3894.359,4172.821,1604691654.1295
139,4612.308,3963.59,3893.846,4172.308,1604691654.1372
140,4597.436,3951.282,3882.051,4167.692,1604691654.145
141,4596.41,3950.256,3878.462,4165.641,1604691654.1527
142,4605.641,3958.974,3887.692,4168.718,1604691654.1605
143,4609.231,3959.487,3894.359,4170.769,1604691654.1683
144,4607.179,3956.923,3892.308,4169.231,1604691654.1761
145,4607.692,3961.026,3892.821,4171.282,1604691654.1838
146,4608.718,3959.487,3889.231,4172.308,1604691654.1916
147,4597.949,3945.641,3878.974,4167.179,1604691654.1993
148,4586.154,3938.974,3874.872,4162.051,1604691654.2072
149,4593.846,3949.744,3880.513,4170.769,1604691654.2149
150,4603.077,3957.436,3882.564,4183.077,1604691654.2228
151,4600.513,3956.41,3879.487,4185.641,1604691654.2306
152,4603.59,3960.0,3885.128,4183.59,1604691654.2385
153,4604.103,3962.051,3890.256,4184.615,1604691654.2464
154,4594.359,3956.923,3884.103,4185.641,1604691654.2543
155,4599.487,3958.462,3878.462,4183.59,1604691654.2621
156,4614.359,3968.205,3887.179,4185.128,1604691654.27
157,4607.692,3968.718,3895.897,4188.718,1604691654.2778
158,4597.436,3961.026,3892.821,4188.205,1604691654.2858
159,4602.051,3958.462,3891.795,4187.179,1604691654.2936
160,4605.128,3960.0,3892.308,4187.692,1604691654.3015
161,4603.077,3961.538,3886.667,4185.641,1604691654.3093
162,4599.487,3958.462,3878.974,4183.077,1604691654.317
163,4595.385,3946.667,3877.436,4182.564,1604691654.3249
164,4597.949,3941.026,3879.487,4181.026,1604691654.3326
165,4602.051,3950.256,3881.538,4182.051,1604691654.3404
166,4601.538,3957.949,3880.0,4182.051,1604691654.3481
167,4600.513,3955.385,3882.051,4181.026,1604691654.3559
168,4604.615,3959.487,3894.359,4192.821,1604691654.3637
169,4609.744,3970.769,3900.0,4200.0,1604691654.3715
170,4608.718,3968.718,3893.846,4188.205,1604691654.3792
171,4602.051,3959.487,3892.821,4181.026,1604691654.387
172,4596.923,3957.436,3895.385,4186.667,1604691654.3947
173,4600.0,3960.0,3894.872,4187.692,1604691654.4027
174,4600.513,3960.0,3893.846,4182.051,1604691654.4105
175,4597.949,3957.949,3894.872,4182.564,1604691654.4184
176,4603.59,3957.949,3894.872,4185.128,1604691654.4262
177,4607.692,3962.051,3888.205,4180.0,1604691654.4341
178,4600.513,3956.923,3878.462,4168.205,1604691654.442
179,4596.41,3944.615,3876.41,4169.231,1604691654.4499
180,4598.462,3947.179,3885.641,4181.538,1604691654.4577
181,4597.949,3958.462,3893.846,4187.179,1604691654.4656
182,4598.462,3959.487,3894.359,4185.128,1604691654.4734
183,4604.615,3956.923,3892.308,4185.128,1604691654.4814
184,4611.282,3962.564,3894.872,4188.205,1604691654.4892
185,4615.385,3969.744,3899.487,4190.769,1604691654.4969
186,4609.231,3967.179,3898.974,4189.744,1604691654.5047
187,4597.436,3958.974,3890.769,4180.513,1604691654.5124
188,4590.769,3951.282,3881.026,4169.744,1604691654.5203
189,4583.59,3943.077,3877.436,4164.615,1604691654.528
190,4584.615,3942.564,3876.41,4162.051,1604691654.5358
191,4598.462,3955.897,3885.641,4172.821,1604691654.5435
192,4604.615,3962.564,3896.923,4186.667,1604691654.5513
193,4597.949,3955.385,3892.821,4180.0,1604691654.5591
194,4594.872,3953.846,3887.179,4164.103,1604691654.5669
195,4600.513,3961.026,3894.359,4171.795,1604691654.5746
196,4590.769,3951.795,3886.667,4175.385,1604691654.5825
197,4570.769,3930.769,3866.154,4155.385,1604691654.5903
198,4575.897,3928.205,3867.179,4155.385,1604691654.5983
199,4597.436,3946.154,3883.077,4180.513,1604691654.6061
200,4606.667,3955.897,3885.641,4187.179,1604691654.614
201,4599.487,3949.744,3877.949,4170.769,1604691654.6218
202,4588.205,3941.026,3875.385,4156.41,1604691654.6297
203,4582.051,3944.103,3878.462,4158.462,1604691654.6376
204,4587.179,3952.308,3882.564,4166.154,1604691654.6455
205,4587.179,3949.231,3880.513,4161.026,1604691654.6533
206,4580.0,3946.667,3877.436,4154.359,1604691654.6612
207,4589.744,3956.41,3885.641,4164.615,1604691654.669
208,4601.538,3960.0,3895.897,4180.0,1604691654.6768
209,4601.538,3957.436,3894.872,4185.641,1604691654.6846
210,4601.538,3952.821,3885.641,4182.051,1604691654.6923
211,4593.846,3944.615,3880.0,4173.846,1604691654.7001
212,4584.103,3940.513,3877.436,4166.667,1604691654.7078
213,4587.179,3943.077,3876.923,4162.051,1604691654.7157
214,4590.256,3943.59,3876.41,4153.846,1604691654.7234
215,4583.077,3940.0,3876.41,4147.692,1604691654.7312
216,4585.128,3943.59,3876.41,4150.769,1604691654.7389
217,4590.769,3953.846,3880.0,4163.59,1604691654.7467
218,4589.231,3953.333,3886.667,4172.821,1604691654.7545
219,4591.282,3942.564,3886.154,4169.231,1604691654.7623
220,4592.821,3945.128,3880.0,4167.692,1604691654.77
221,4585.641,3954.872,3878.462,4170.769,1604691654.7779
222,4582.564,3952.821,3887.179,4172.308,1604691654.7857
223,4588.718,3953.846,3890.769,4169.231,1604691654.7937
224,4589.744,3958.974,3883.077,4158.974,1604691654.8015
225,4585.128,3950.769,3878.462,4150.769,1604691654.8094
226,4589.231,3941.026,3878.462,4154.872,1604691654.8172
227,4593.333,3941.538,3875.385,4156.41,1604691654.8251
228,4587.179,3940.0,3873.846,4150.769,1604691654.833
229,4585.128,3942.564,3878.974,4157.949,1604691654.8409
