title:your record name, start timestamp:1601229390.333910, stop timestamp:1601229393.360896, headset type:EPOC, headset serial:29380889, headset firmware:1e00, subject name:alzaabi.su, channels:38, sampling rate:128, samples:388       , version:2.0
Timestamp,EEG.Counter,EEG.Interpolated,EEG.AF3,EEG.F7,EEG.F3,EEG.FC5,EEG.T7,EEG.P7,EEG.O1,EEG.O2,EEG.P8,EEG.T8,EEG.FC6,EEG.F4,EEG.F8,EEG.AF4,EEG.RawCq,EEG.Battery,MarkerIndex,MarkerType,MarkerValueInt,EEG.MarkerHardware,CQ.AF3,CQ.F7,CQ.F3,CQ.FC5,CQ.T7,CQ.P7,CQ.O1,CQ.O2,CQ.P8,CQ.T8,CQ.FC6,CQ.F4,CQ.F8,CQ.AF4,CQ.Overall
1601229390.333910,34.000000,0.000000,3914.358887,4639.487305,4138.461426,4286.153809,4009.230713,4620.512695,3965.128174,3868.718018,4313.333496,4018.974365,4216.410156,4144.615234,4095.897461,4032.820557,0.000000,4.000000,,,,0.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,1.000000,41.666668
1601229390.341646,35.000000,0.000000,3919.487061,4633.846191,4133.333496,4278.974121,3996.923096,4616.922852,3951.794922,3864.615479,4311.282227,4017.435791,4211.794922,4134.358887,4074.358887,4032.820557,0.000000,4.000000,,,,0.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,1.000000,41.666668
1601229390.349481,36.000000,0.000000,3909.230713,4628.717773,4132.307617,4274.358887,3989.230713,4604.615234,3950.256348,3863.076904,4304.615234,4014.871826,4204.102539,4127.179688,4061.025635,4035.897461,0.000000,4.000000,,,,0.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,1.000000,41.666668
1601229390.357216,37.000000,0.000000,3905.128174,4639.487305,4132.820313,4280.000000,3996.410156,4604.102539,3961.538574,3865.128174,4303.077148,4015.897461,4209.230957,4132.307617,4080.000000,4037.435791,0.000000,4.000000,,,,0.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,1.000000,41.666668
1601229390.365159,38.000000,0.000000,3915.384521,4645.128418,4134.358887,4284.102539,3995.897461,4613.846191,3964.102539,3872.307617,4313.846191,4024.615479,4216.922852,4133.846191,4094.871826,4035.384521,0.000000,4.000000,,,,0.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,1.000000,41.666668
1601229390.373002,39.000000,0.000000,3921.025635,4638.461426,4137.436035,4287.179688,3998.461426,4623.589844,3965.641113,3876.410156,4325.641113,4033.846191,4216.410156,4132.820313,4091.794922,4032.820557,0.000000,4.000000,,,,0.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,1.000000,41.666668
1601229390.380944,40.000000,0.000000,3917.435791,4636.922852,4135.897461,4288.205078,4005.128174,4618.974121,3968.205078,3867.692383,4317.436035,4029.230713,4213.846191,4134.871582,4089.743652,4036.923096,0.000000,4.000000,,,,0.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,1.000000,41.666668
1601229390.388787,41.000000,0.000000,3916.923096,4646.666504,4140.512695,4282.563965,3997.948730,4610.769043,3960.512939,3864.102539,4309.743652,4028.718018,4218.974121,4137.948730,4094.358887,4038.461426,0.000000,4.000000,,,,0.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,1.000000,41.666668
1601229390.396728,42.000000,0.000000,3919.487061,4652.820313,4145.128418,4276.922852,3988.718018,4612.820313,3952.820557,3870.256348,4314.871582,4036.923096,4221.538574,4141.025879,4093.333252,4040.000000,0.000000,4.000000,,,,0.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,1.000000,41.666668
1601229390.404677,43.000000,0.000000,3920.512939,4652.307617,4145.128418,4275.897461,3993.333252,4615.384766,3953.846191,3871.794922,4312.307617,4030.769287,4214.871582,4141.538574,4090.256348,4043.589844,0.000000,4.000000,,,,0.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,1.000000,41.666668
