,P7,O1,O2,P8,TIME
0,4765.641,3991.282,3913.333,4335.897,1603841752.0331
1,4764.615,3989.744,3910.769,4331.282,1603841752.0409
2,4764.103,3981.538,3910.256,4329.744,1603841752.0486
3,4771.795,3986.667,3911.282,4332.821,1603841752.0565
4,4775.385,3994.359,3910.256,4337.436,1603841752.0642
5,4767.692,3987.692,3906.154,4333.846,1603841752.072
6,4762.051,3980.513,3902.051,4325.128,1603841752.0797
7,4760.0,3981.026,3896.923,4318.462,1603841752.0875
8,4758.462,3977.436,3894.872,4315.897,1603841752.0953
9,4757.436,3976.41,3896.41,4314.359,1603841752.1032
10,4756.41,3984.615,3902.051,4316.923,1603841752.111
11,4749.744,3983.59,3904.615,4325.128,1603841752.1189
12,4747.692,3979.487,3906.154,4334.359,1603841752.1267
13,4748.205,3980.0,3906.667,4334.872,1603841752.1347
14,4744.615,3977.436,3905.128,4330.256,1603841752.1425
15,4742.051,3976.41,3907.179,4331.282,1603841752.1504
16,4743.59,3978.462,3907.179,4326.154,1603841752.1582
17,4742.051,3976.41,3898.974,4316.41,1603841752.1661
18,4740.513,3972.821,3896.41,4320.513,1603841752.174
19,4744.103,3977.436,3904.103,4329.744,1603841752.1819
20,4749.231,3983.077,3909.744,4328.718,1603841752.1897
21,4754.359,3986.154,3913.846,4330.256,1603841752.1974
22,4756.923,3987.179,3915.385,4334.359,1603841752.2052
23,4752.821,3987.179,3910.769,4329.231,1603841752.213
24,4744.615,3981.026,3904.103,4320.513,1603841752.2208
25,4744.615,3975.897,3902.051,4322.051,1603841752.2285
26,4749.231,3975.385,3902.051,4325.641,1603841752.2363
27,4745.641,3975.385,3904.103,4326.667,1603841752.244
28,4738.974,3972.308,3906.154,4326.667,1603841752.252
29,4740.0,3971.795,3906.667,4329.231,1603841752.2598
30,4744.103,3974.872,3906.667,4328.718,1603841752.2677
31,4741.026,3978.974,3905.641,4326.154,1603841752.2755
32,4741.026,3982.051,3905.641,4329.744,1603841752.2834
