,P7,O1,O2,P8,TIME
0,4591.795,3924.615,3852.821,4274.359,1603848580.9037
1,4595.897,3923.077,3853.846,4278.974,1603848580.9115
2,4603.077,3928.718,3854.872,4290.769,1603848580.9192
3,4601.026,3933.333,3855.385,4292.308,1603848580.9271
4,4606.154,3936.41,3860.513,4296.923,1603848580.9348
5,4614.359,3939.487,3865.128,4304.615,1603848580.9427
6,4609.231,3937.949,3863.077,4298.974,1603848580.9505
7,4600.0,3932.821,3861.538,4287.692,1603848580.9584
8,4598.974,3930.769,3863.077,4289.231,1603848580.9663
9,4602.051,3932.308,3855.385,4291.282,1603848580.9742
10,4597.436,3927.692,3845.128,4278.462,1603848580.982
11,4593.846,3924.103,3846.667,4266.667,1603848580.9899
12,4601.538,3929.231,3850.769,4273.333,1603848580.9977
13,4607.179,3933.333,3848.205,4283.59,1603848581.0057
14,4606.667,3933.846,3849.744,4290.256,1603848581.0135
15,4600.513,3929.231,3850.769,4288.718,1603848581.0214
16,4594.359,3924.103,3850.769,4283.077,1603848581.0292
17,4603.59,3930.769,3855.897,4290.769,1603848581.0369
18,4622.051,3940.513,3864.103,4303.59,1603848581.0448
19,4618.974,3940.513,3863.59,4298.462,1603848581.0525
20,4608.205,3939.487,3861.538,4292.821,1603848581.0603
21,4610.256,3937.949,3863.077,4300.0,1603848581.068
22,4607.692,3929.231,3856.923,4294.872,1603848581.0758
23,4600.0,3924.103,3845.641,4278.974,1603848581.0836
24,4604.103,3934.872,3851.282,4284.615,1603848581.0914
25,4609.744,3943.59,3864.103,4302.564,1603848581.0991
26,4604.615,3938.974,3861.026,4296.41,1603848581.1069
27,4607.692,3937.436,3854.359,4284.615,1603848581.1146
28,4621.026,3944.615,3863.59,4300.0,1603848581.1225
29,4624.103,3949.744,3875.385,4323.59,1603848581.1302
30,4619.487,3946.154,3871.795,4317.436,1603848581.1381
31,4615.897,3940.513,3857.436,4298.462,1603848581.1459
32,4604.615,3935.897,3849.231,4294.359,1603848581.1539
33,4603.077,3936.923,3857.949,4301.538,1603848581.1617
34,4621.026,3943.077,3865.641,4309.231,1603848581.1696
35,4621.538,3942.051,3860.513,4310.769,1603848581.1774
36,4600.513,3933.333,3857.436,4300.513,1603848581.1853
37,4596.923,3928.205,3862.051,4293.333,1603848581.1932
38,4603.59,3931.282,3862.564,4300.0,1603848581.2011
39,4600.513,3932.308,3858.462,4301.026,1603848581.2089
40,4604.103,3930.769,3860.0,4292.821,1603848581.2166
41,4612.821,3933.846,3862.051,4295.897,1603848581.2244
42,4614.872,3937.949,3861.538,4303.59,1603848581.2322
43,4613.333,3940.513,3866.667,4305.641,1603848581.24
44,4608.205,3940.513,3867.692,4306.154,1603848581.2477
45,4604.103,3935.897,3858.462,4305.641,1603848581.2555
46,4611.282,3933.846,3855.897,4305.641,1603848581.2632
47,4617.949,3940.513,3862.564,4306.667,1603848581.2711
48,4607.179,3941.538,3864.615,4305.641,1603848581.2788
49,4592.821,3929.231,3858.974,4296.923,1603848581.2866
50,4600.513,3926.154,3858.974,4288.718,1603848581.2943
51,4614.359,3935.897,3862.051,4285.641,1603848581.3021
52,4618.462,3942.051,3866.667,4298.974,1603848581.3099
53,4618.974,3939.487,3870.256,4318.462,1603848581.3178
54,4613.333,3933.846,3864.103,4309.231,1603848581.3256
55,4604.103,3932.821,3855.385,4287.179,1603848581.3335
56,4607.179,3935.385,3859.487,4295.385,1603848581.3413
57,4612.308,3933.333,3867.692,4314.359,1603848581.3493
58,4602.564,3927.692,3865.641,4306.667,1603848581.3571
59,4600.513,3930.256,3862.051,4297.949,1603848581.365
60,4605.641,3934.872,3861.538,4298.462,1603848581.3728
61,4603.077,3930.256,3856.923,4289.231,1603848581.3807
62,4603.59,3924.615,3852.821,4284.103,1603848581.3886
63,4609.231,3926.667,3855.897,4294.359,1603848581.3965
64,4604.615,3927.179,3863.59,4302.564,1603848581.4043
65,4596.41,3926.667,3866.667,4299.487,1603848581.4121
66,4592.308,3926.667,3861.026,4290.256,1603848581.4199
67,4590.769,3928.205,3859.487,4289.744,1603848581.4277
68,4593.333,3932.308,3859.487,4288.205,1603848581.4355
69,4599.487,3935.385,3855.385,4281.026,1603848581.4432
70,4600.513,3929.744,3854.872,4285.641,1603848581.451
71,4602.564,3930.769,3861.026,4303.077,1603848581.4587
72,4606.154,3940.513,3865.641,4313.333,1603848581.4666
73,4600.513,3935.897,3861.026,4303.59,1603848581.4745
74,4597.949,3927.179,3855.897,4292.308,1603848581.4823
75,4604.615,3934.872,3858.974,4293.333,1603848581.49
76,4609.744,3944.615,3865.641,4303.59,1603848581.4979
77,4606.154,3942.051,3867.179,4311.282,1603848581.5058
78,4603.077,3938.462,3868.718,4315.897,1603848581.5137
79,4612.308,3942.564,3877.436,4316.41,1603848581.5215
80,4620.513,3943.077,3876.923,4310.769,1603848581.5294
81,4616.41,3938.974,3865.641,4308.718,1603848581.5372
82,4609.744,3936.923,3862.051,4309.231,1603848581.5452
83,4606.154,3932.821,3862.051,4303.59,1603848581.553
84,4601.026,3927.179,3857.949,4297.436,1603848581.5609
85,4600.0,3928.718,3855.897,4293.846,1603848581.5687
86,4602.564,3933.333,3863.59,4297.436,1603848581.5765
87,4601.538,3931.795,3866.154,4302.051,1603848581.5844
88,4608.205,3933.846,3864.103,4311.282,1603848581.5923
89,4618.462,3940.0,3868.718,4323.077,1603848581.6001
90,4616.41,3935.897,3868.205,4307.692,1603848581.6078
91,4602.564,3925.641,3852.821,4273.333,1603848581.6156
92,4596.41,3923.59,3845.641,4277.436,1603848581.6234
93,4601.538,3929.744,3852.308,4297.949,1603848581.6312
94,4603.59,3929.744,3852.308,4286.154,1603848581.6389
95,4602.564,3926.667,3852.308,4282.051,1603848581.6467
96,4608.718,3929.231,3861.026,4306.667,1603848581.6544
97,4617.949,3934.872,3863.59,4315.385,1603848581.6623
98,4609.231,3931.282,3857.949,4296.41,1603848581.67
99,4596.923,3925.641,3861.538,4291.795,1603848581.6779
100,4602.051,3927.692,3865.128,4303.59,1603848581.6857
101,4611.282,3929.231,3863.077,4309.744,1603848581.6936
102,4608.205,3929.231,3865.128,4312.308,1603848581.7015
103,4603.59,3931.282,3869.231,4311.282,1603848581.7094
104,4610.256,3936.41,3870.256,4310.256,1603848581.7172
105,4613.333,3939.487,3867.179,4311.282,1603848581.7251
106,4610.256,3938.462,3865.128,4314.872,1603848581.7329
107,4605.128,3932.308,3863.077,4306.667,1603848581.7409
108,4598.974,3927.179,3861.026,4293.333,1603848581.7487
109,4598.974,3927.692,3861.538,4295.897,1603848581.7565
110,4606.667,3929.231,3866.154,4310.256,1603848581.7643
111,4603.59,3926.667,3864.615,4312.308,1603848581.7721
112,4591.282,3924.615,3858.974,4301.026,1603848581.78
113,4596.923,3928.205,3864.103,4303.077,1603848581.7877
114,4607.692,3929.231,3869.231,4310.769,1603848581.7955
115,4599.487,3918.974,3856.41,4296.41,1603848581.8032
116,4595.385,3921.538,3852.308,4289.231,1603848581.811
117,4605.128,3932.821,3863.59,4306.667,1603848581.8188
118,4608.718,3933.333,3865.128,4313.333,1603848581.8266
119,4607.692,3929.744,3858.974,4293.846,1603848581.8343
120,4610.256,3929.231,3858.462,4282.051,1603848581.8422
121,4609.744,3932.308,3864.103,4301.026,1603848581.85
122,4604.615,3933.846,3862.564,4314.359,1603848581.8579
123,4601.538,3927.179,3850.769,4295.385,1603848581.8656
124,4603.59,3922.564,3848.205,4282.051,1603848581.8735
125,4607.692,3930.256,3863.077,4303.077,1603848581.8813
126,4608.718,3934.872,3868.718,4314.359,1603848581.8893
127,4607.692,3930.256,3858.462,4298.462,1603848581.8971
128,4606.667,3927.692,3860.513,4296.41,1603848581.905
129,4606.154,3930.256,3866.667,4310.256,1603848581.9128
130,4604.615,3929.231,3859.487,4306.154,1603848581.9207
131,4601.026,3925.641,3853.846,4289.744,1603848581.9286
132,4597.949,3923.59,3854.872,4283.077,1603848581.9363
133,4601.538,3926.667,3856.41,4289.744,1603848581.9441
134,4609.231,3931.282,3858.462,4301.538,1603848581.9519
135,4615.385,3937.436,3863.59,4310.256,1603848581.9597
136,4614.359,3939.487,3864.615,4304.615,1603848581.9675
137,4612.821,3938.462,3867.179,4300.513,1603848581.9753
138,4610.769,3935.385,3869.744,4313.846,1603848581.983
139,4598.974,3921.026,3857.436,4311.282,1603848581.9908
140,4596.41,3913.846,3850.769,4296.41,1603848581.9985
141,4606.667,3923.077,3861.026,4298.974,1603848582.0064
142,4608.205,3925.641,3857.949,4300.0,1603848582.0141
143,4607.692,3927.692,3852.821,4294.872,1603848582.0219
144,4614.872,3938.462,3863.59,4303.077,1603848582.0296
145,4613.333,3936.41,3858.974,4302.564,1603848582.0374
146,4612.821,3928.718,3847.692,4291.795,1603848582.0452
147,4618.974,3934.359,3856.41,4297.949,1603848582.0531
148,4617.436,3939.487,3865.641,4311.795,1603848582.0609
149,4616.41,3938.974,3861.026,4312.308,1603848582.0688
150,4621.538,3940.0,3859.487,4309.231,1603848582.0766
151,4628.205,3943.077,3868.205,4315.897,1603848582.0846
152,4633.333,3946.667,3874.872,4325.641,1603848582.0924
153,4627.692,3942.564,3866.154,4317.436,1603848582.1003
154,4618.974,3934.872,3854.872,4305.641,1603848582.1081
155,4626.667,3941.026,3860.513,4309.231,1603848582.116
156,4633.846,3948.718,3865.641,4306.667,1603848582.1239
157,4622.564,3943.59,3858.974,4300.0,1603848582.1318
158,4615.897,3941.538,3857.949,4299.487,1603848582.1396
159,4626.154,3948.205,3864.615,4305.641,1603848582.1473
160,4631.282,3950.769,3866.154,4312.308,1603848582.1551
161,4626.154,3948.718,3863.59,4313.333,1603848582.1629
162,4621.538,3945.128,3860.513,4303.077,1603848582.1707
163,4615.897,3940.0,3861.538,4302.564,1603848582.1784
164,4610.769,3938.974,3869.744,4316.923,1603848582.1862
165,4611.795,3943.077,3870.256,4321.026,1603848582.1939
166,4610.769,3946.154,3863.077,4309.231,1603848582.2019
167,4609.231,3946.154,3862.564,4300.513,1603848582.2097
168,4610.769,3941.538,3857.436,4298.462,1603848582.2176
169,4609.744,3938.462,3846.154,4297.949,1603848582.2254
