,P7,O1,O2,P8,TIME
0,4623.077,3963.59,3900.513,4324.103,1603753253.1943
1,4621.538,3962.051,3896.923,4320.513,1603753253.2022
2,4625.128,3965.641,3898.462,4324.103,1603753253.2099
3,4628.718,3970.256,3910.256,4330.769,1603753253.2178
4,4632.308,3969.744,3916.41,4331.282,1603753253.2256
5,4638.462,3971.282,3917.949,4332.308,1603753253.2335
6,4643.077,3976.41,3922.564,4340.0,1603753253.2414
7,4638.974,3975.385,3927.692,4342.564,1603753253.2493
8,4630.769,3966.667,3921.026,4334.359,1603753253.2571
9,4627.179,3965.128,3909.744,4329.231,1603753253.265
10,4625.641,3965.641,3903.59,4327.692,1603753253.2729
11,4623.077,3961.026,3896.923,4320.513,1603753253.2808
12,4624.103,3962.051,3895.385,4315.897,1603753253.2886
13,4627.692,3966.154,3896.41,4319.487,1603753253.2965
14,4631.795,3967.179,3900.513,4327.179,1603753253.3043
15,4633.333,3966.667,3912.308,4332.821,1603753253.3121
16,4631.795,3967.692,3920.513,4337.949,1603753253.3199
17,4629.744,3966.667,3920.513,4341.026,1603753253.3276
18,4631.282,3968.205,3922.564,4341.026,1603753253.3354
19,4632.821,3971.282,3926.667,4338.974,1603753253.3431
20,4631.795,3974.359,3924.615,4342.564,1603753253.351
21,4628.205,3976.41,3918.974,4338.974,1603753253.3587
22,4626.154,3973.333,3910.256,4327.692,1603753253.3665
23,4630.769,3970.256,3902.564,4325.128,1603753253.3742
24,4631.282,3969.231,3898.462,4324.103,1603753253.382
25,4625.641,3966.154,3897.436,4319.487,1603753253.3898
26,4628.205,3965.641,3901.026,4318.974,1603753253.3977
27,4633.333,3969.231,3904.103,4320.0,1603753253.4055
28,4626.667,3966.154,3901.538,4320.513,1603753253.4134
29,4616.923,3955.385,3901.538,4321.538,1603753253.4212
30,4612.308,3948.718,3901.026,4318.974,1603753253.4292
31,4614.872,3949.744,3897.436,4320.513,1603753253.437
32,4623.077,3953.846,3901.538,4330.769,1603753253.4449
33,4632.308,3961.538,3914.359,4340.0,1603753253.4527
34,4634.872,3968.205,3916.41,4340.0,1603753253.4606
35,4635.385,3970.256,3908.205,4336.41,1603753253.4685
36,4635.897,3969.231,3904.103,4335.385,1603753253.4764
37,4631.795,3967.692,3903.59,4335.385,1603753253.4842
38,4623.59,3963.077,3900.0,4326.667,1603753253.4919
39,4621.538,3962.564,3896.923,4322.564,1603753253.4997
40,4623.077,3963.077,3898.974,4330.256,1603753253.5075
41,4620.0,3957.949,3903.59,4333.846,1603753253.5153
42,4620.0,3957.949,3908.205,4331.282,1603753253.523
43,4623.59,3963.59,3910.256,4332.308,1603753253.5308
44,4621.026,3962.051,3908.205,4331.795,1603753253.5385
45,4615.897,3955.385,3903.59,4327.179,1603753253.5464
46,4619.487,3957.949,3899.487,4325.641,1603753253.5541
47,4623.59,3963.077,3900.0,4326.667,1603753253.5619
48,4626.154,3965.128,3905.128,4330.256,1603753253.5696
49,4628.205,3965.128,3908.205,4332.821,1603753253.5776
50,4625.641,3960.513,3904.615,4330.256,1603753253.5854
51,4619.487,3955.385,3900.513,4328.718,1603753253.5933
52,4619.487,3956.41,3903.59,4330.769,1603753253.6011
53,4620.0,3957.949,3903.59,4329.744,1603753253.609
54,4615.897,3954.872,3898.974,4325.128,1603753253.6169
55,4618.462,3954.872,3901.538,4326.667,1603753253.6248
56,4624.615,3955.897,3906.667,4330.256,1603753253.6326
57,4625.128,3955.385,3905.641,4329.744,1603753253.6405
58,4625.128,3958.974,3907.179,4334.359,1603753253.6483
59,4625.128,3960.0,3910.769,4336.923,1603753253.6563
60,4623.077,3954.872,3906.154,4329.744,1603753253.6641
61,4621.538,3952.821,3897.436,4324.615,1603753253.6718
62,4620.513,3954.872,3894.359,4326.667,1603753253.6796
63,4621.026,3954.872,3898.974,4329.744,1603753253.6873
64,4622.564,3953.333,3906.154,4331.282,1603753253.6952
65,4622.564,3955.897,3910.769,4335.897,1603753253.7029
66,4620.513,3962.051,3912.821,4337.949,1603753253.7107
67,4624.103,3964.615,3910.769,4334.359,1603753253.7184
68,4627.179,3960.0,3900.513,4325.128,1603753253.7262
69,4624.103,3957.949,3896.41,4320.513,1603753253.734
70,4623.077,3961.026,3899.487,4326.667,1603753253.7418
71,4632.821,3963.077,3904.103,4334.359,1603753253.7495
72,4639.487,3965.641,3912.308,4341.026,1603753253.7573
73,4633.333,3965.641,3910.769,4340.513,1603753253.765
74,4628.718,3959.487,3899.487,4332.308,1603753253.773
75,4622.051,3952.308,3895.385,4324.103,1603753253.7808
76,4617.436,3952.821,3901.538,4327.179,1603753253.7887
77,4625.641,3957.436,3904.615,4333.846,1603753253.7965
78,4630.769,3956.923,3905.128,4337.949,1603753253.8044
79,4621.026,3953.846,3908.718,4338.462,1603753253.8123
80,4616.41,3954.872,3907.179,4333.333,1603753253.8202
81,4625.128,3961.538,3904.103,4328.205,1603753253.828
82,4630.769,3965.641,3906.154,4329.744,1603753253.8359
83,4627.692,3962.564,3906.154,4332.821,1603753253.8437
84,4627.179,3961.538,3905.128,4333.333,1603753253.8516
85,4630.256,3964.103,3913.333,4339.487,1603753253.8594
86,4633.846,3965.128,3920.0,4347.179,1603753253.8671
87,4632.308,3962.564,3911.795,4340.513,1603753253.8749
88,4628.205,3963.077,3904.615,4328.718,1603753253.8826
89,4627.179,3962.564,3904.615,4328.205,1603753253.8905
90,4629.231,3962.564,3903.59,4332.308,1603753253.8982
