,P7,O1,O2,P8,TIME
0,4611.282,3967.179,3890.256,4317.949,1603753019.2158
1,4615.897,3970.256,3890.256,4318.462,1603753019.2235
2,4613.846,3965.128,3884.615,4315.385,1603753019.2314
3,4608.205,3962.051,3876.41,4309.744,1603753019.2391
4,4610.769,3964.615,3875.385,4308.718,1603753019.2469
5,4614.359,3965.128,3879.487,4307.692,1603753019.2546
6,4615.897,3969.231,3885.128,4309.744,1603753019.2624
7,4618.974,3974.872,3887.692,4312.821,1603753019.2702
8,4614.872,3972.821,3886.667,4311.795,1603753019.2781
9,4604.615,3968.205,3885.128,4310.769,1603753019.2859
10,4607.692,3970.769,3891.795,4315.385,1603753019.2938
11,4618.462,3973.333,3902.051,4320.513,1603753019.3016
12,4613.846,3971.282,3897.949,4320.513,1603753019.3096
13,4607.692,3970.769,3886.154,4312.308,1603753019.3174
14,4613.846,3971.282,3886.154,4306.154,1603753019.3253
15,4621.026,3974.872,3897.436,4315.897,1603753019.3331
16,4627.179,3980.0,3903.59,4326.667,1603753019.341
17,4630.256,3981.026,3902.051,4324.103,1603753019.3489
18,4623.59,3973.846,3895.385,4320.513,1603753019.3566
19,4617.949,3967.179,3888.205,4322.051,1603753019.3644
20,4617.949,3969.231,3884.103,4319.487,1603753019.3721
21,4617.949,3972.821,3882.051,4318.462,1603753019.3799
22,4614.359,3971.282,3881.538,4323.59,1603753019.3877
23,4610.256,3974.872,3887.692,4332.821,1603753019.3955
24,4609.744,3977.949,3893.846,4337.436,1603753019.4032
25,4615.385,3972.308,3892.308,4333.846,1603753019.411
26,4621.538,3973.846,3890.769,4331.795,1603753019.4187
27,4626.667,3983.077,3892.821,4335.385,1603753019.4266
28,4627.179,3980.513,3888.718,4332.308,1603753019.4343
29,4621.026,3973.333,3883.59,4326.154,1603753019.4421
30,4617.436,3970.769,3885.641,4327.692,1603753019.4498
31,4613.846,3966.154,3884.615,4328.205,1603753019.4577
32,4611.795,3966.667,3883.077,4325.641,1603753019.4656
33,4613.333,3970.256,3887.179,4325.128,1603753019.4735
34,4610.256,3968.205,3888.718,4325.641,1603753019.4813
35,4603.077,3963.077,3885.641,4322.564,1603753019.4892
36,4600.513,3962.051,3882.564,4319.487,1603753019.4971
37,4602.051,3962.051,3882.051,4317.436,1603753019.505
38,4605.641,3962.564,3886.154,4319.487,1603753019.5128
39,4606.667,3964.103,3887.692,4321.538,1603753019.5207
40,4606.154,3964.103,3884.615,4323.077,1603753019.5285
41,4606.154,3961.026,3884.615,4325.641,1603753019.5365
42,4607.179,3961.026,3884.103,4323.077,1603753019.5443
43,4603.59,3962.564,3882.564,4318.462,1603753019.552
44,4601.538,3960.513,3883.077,4318.974,1603753019.5598
45,4605.641,3961.538,3886.154,4323.077,1603753019.5675
46,4605.641,3965.128,3888.718,4321.538,1603753019.5754
47,4605.641,3964.615,3891.795,4322.051,1603753019.5831
48,4605.128,3963.59,3890.256,4323.077,1603753019.5909
49,4604.103,3962.564,3887.179,4317.436,1603753019.5986
50,4601.026,3963.077,3888.205,4314.872,1603753019.6064
51,4599.487,3968.205,3890.769,4318.974,1603753019.6142
52,4600.0,3968.205,3892.308,4320.513,1603753019.6221
53,4597.949,3962.051,3892.308,4323.59,1603753019.6299
54,4597.949,3962.051,3889.744,4326.667,1603753019.6378
55,4603.077,3964.615,3890.769,4323.59,1603753019.6456
56,4605.128,3960.513,3891.795,4319.487,1603753019.6536
57,4599.487,3953.846,3888.205,4320.0,1603753019.6614
