,P7,O1,O2,P8,TIME
0,4600.513,3953.846,3907.179,4308.718,1603039226.0242
1,4605.128,3958.462,3899.487,4295.385,1603039226.032
2,4618.974,3970.256,3907.179,4296.41,1603039226.0399
3,4612.308,3966.667,3913.846,4304.615,1603039226.0477
4,4609.231,3968.205,3907.179,4295.897,1603039226.0557
5,4621.026,3978.462,3906.154,4295.897,1603039226.0635
6,4618.462,3974.359,3916.41,4317.436,1603039226.0714
7,4604.615,3963.077,3915.897,4316.41,1603039226.0792
8,4607.179,3968.205,3910.256,4294.872,1603039226.0871
9,4620.0,3976.41,3913.333,4302.564,1603039226.095
10,4622.564,3974.872,3914.359,4324.615,1603039226.1027
11,4621.538,3971.795,3910.769,4321.538,1603039226.1105
12,4621.026,3964.615,3908.718,4306.154,1603039226.1182
13,4609.744,3952.821,3905.641,4298.974,1603039226.126
14,4597.436,3950.256,3901.538,4292.821,1603039226.1338
15,4598.974,3955.897,3897.436,4286.154,1603039226.1416
16,4603.59,3955.385,3896.41,4290.256,1603039226.1493
17,4606.154,3952.308,3902.564,4302.564,1603039226.1571
18,4611.795,3956.41,3909.744,4311.282,1603039226.1649
19,4614.872,3960.0,3910.256,4313.846,1603039226.1727
20,4616.41,3966.667,3912.308,4314.359,1603039226.1804
21,4614.872,3970.769,3915.897,4311.795,1603039226.1883
22,4605.641,3965.641,3913.333,4306.154,1603039226.1961
23,4606.154,3961.538,3907.179,4310.256,1603039226.2041
24,4613.333,3965.641,3904.103,4320.0,1603039226.2119
25,4601.026,3967.692,3905.128,4312.308,1603039226.2198
26,4590.256,3967.179,3904.615,4292.821,1603039226.2276
27,4612.821,3973.846,3906.667,4300.513,1603039226.2355
28,4631.795,3977.436,3912.821,4322.564,1603039226.2434
29,4622.564,3972.821,3913.846,4321.026,1603039226.2513
30,4609.231,3964.615,3910.256,4306.154,1603039226.2591
31,4611.282,3962.564,3907.692,4300.513,1603039226.267
32,4616.41,3968.205,3909.231,4302.564,1603039226.2749
33,4607.692,3962.051,3910.256,4302.051,1603039226.2826
34,4592.821,3952.821,3903.077,4293.333,1603039226.2904
35,4591.795,3960.513,3898.974,4294.872,1603039226.2981
36,4606.667,3976.923,3908.718,4313.846,1603039226.3059
37,4623.077,3980.513,3917.436,4324.615,1603039226.3137
38,4629.231,3974.872,3912.308,4318.974,1603039226.3215
39,4621.026,3966.154,3904.103,4310.769,1603039226.3292
40,4609.744,3955.897,3903.077,4308.205,1603039226.337
41,4605.128,3949.744,3903.59,4304.615,1603039226.3447
42,4599.487,3946.667,3896.923,4291.282,1603039226.3526
43,4594.359,3944.615,3891.282,4286.154,1603039226.3603
44,4605.128,3951.795,3901.026,4305.128,1603039226.3681
45,4620.0,3961.026,3911.795,4316.923,1603039226.3758
46,4623.59,3965.128,3910.769,4309.231,1603039226.3838
47,4614.872,3966.154,3908.718,4302.051,1603039226.3916
48,4601.538,3960.0,3907.179,4295.897,1603039226.3995
49,4601.026,3954.359,3908.718,4297.436,1603039226.4073
50,4613.846,3957.436,3912.308,4317.949,1603039226.4152
51,4617.436,3956.41,3912.308,4330.256,1603039226.4231
52,4605.128,3947.692,3910.256,4311.282,1603039226.431
53,4600.0,3949.231,3904.615,4295.897,1603039226.4388
54,4612.308,3961.538,3902.051,4305.641,1603039226.4467
55,4622.051,3969.744,3905.641,4315.385,1603039226.4545
56,4611.795,3965.641,3903.59,4302.051,1603039226.4625
57,4593.846,3955.897,3900.0,4291.282,1603039226.4703
58,4594.872,3952.821,3903.077,4297.436,1603039226.478
59,4611.795,3959.487,3907.179,4304.103,1603039226.4858
60,4619.487,3963.077,3907.692,4306.154,1603039226.4936
61,4614.872,3956.923,3906.667,4306.154,1603039226.5014
62,4613.846,3954.359,3904.103,4307.179,1603039226.5091
63,4615.897,3961.538,3903.59,4309.231,1603039226.5169
64,4615.897,3972.308,3909.744,4314.359,1603039226.5246
65,4618.974,3976.41,3914.359,4317.949,1603039226.5325
66,4616.923,3971.795,3911.282,4314.359,1603039226.5402
67,4609.231,3962.051,3905.128,4309.744,1603039226.5481
68,4606.154,3957.949,3905.641,4306.667,1603039226.5559
69,4604.615,3960.0,3903.077,4302.051,1603039226.5638
70,4604.615,3958.462,3892.821,4297.949,1603039226.5717
71,4612.821,3957.436,3894.359,4298.974,1603039226.5796
72,4618.974,3963.59,3903.077,4302.564,1603039226.5874
73,4615.897,3966.667,3904.615,4301.026,1603039226.5953
74,4609.231,3960.0,3903.077,4301.538,1603039226.6032
75,4607.692,3952.821,3903.077,4301.538,1603039226.6111
76,4613.333,3960.513,3903.59,4298.462,1603039226.6189
77,4613.333,3969.744,3910.769,4306.667,1603039226.6267
78,4608.205,3963.59,3915.897,4318.974,1603039226.6345
79,4603.077,3949.744,3902.051,4304.103,1603039226.6423
80,4601.026,3949.744,3890.256,4280.0,1603039226.6501
81,4613.333,3965.128,3901.026,4293.333,1603039226.6578
82,4616.41,3968.205,3903.077,4298.462,1603039226.6656
83,4593.846,3954.872,3890.769,4271.282,1603039226.6733
84,4593.333,3955.385,3898.974,4282.564,1603039226.6812
85,4621.026,3966.154,3918.462,4324.615,1603039226.6889
86,4622.051,3966.667,3916.41,4325.128,1603039226.6967
87,4611.282,3966.154,3908.718,4303.59,1603039226.7044
88,4615.897,3963.59,3907.692,4303.077,1603039226.7123
89,4608.718,3955.385,3906.154,4300.513,1603039226.72
90,4590.256,3954.359,3907.179,4292.308,1603039226.7278
91,4595.385,3963.077,3909.231,4296.923,1603039226.7355
92,4610.256,3969.231,3909.744,4307.179,1603039226.7434
93,4607.179,3964.615,3910.769,4312.308,1603039226.7513
94,4598.974,3956.41,3907.179,4301.538,1603039226.7592
95,4605.641,3958.974,3902.564,4288.718,1603039226.767
96,4612.308,3966.667,3909.231,4300.513,1603039226.7749
97,4606.154,3964.615,3914.872,4313.846,1603039226.7827
98,4601.026,3956.923,3905.641,4301.026,1603039226.7907
99,4607.692,3953.846,3898.462,4296.41,1603039226.7985
100,4612.821,3952.308,3904.103,4309.744,1603039226.8064
101,4599.487,3951.795,3911.282,4310.256,1603039226.8142
102,4600.0,3956.923,3914.872,4308.718,1603039226.822
103,4623.077,3968.718,3919.487,4317.436,1603039226.8298
104,4617.436,3969.231,3914.359,4312.308,1603039226.8375
105,4589.231,3960.513,3901.026,4297.436,1603039226.8453
106,4593.333,3966.667,3904.103,4295.385,1603039226.853
107,4600.0,3968.205,3907.179,4292.308,1603039226.8609
108,4587.692,3953.846,3896.923,4285.128,1603039226.8686
109,4588.205,3945.128,3891.795,4290.769,1603039226.8764
110,4587.692,3942.051,3892.308,4287.179,1603039226.8841
111,4581.026,3938.974,3893.846,4265.641,1603039226.8919
112,4585.641,3941.026,3895.385,4265.641,1603039226.8997
113,4581.538,3941.026,3889.744,4285.128,1603039226.9075
114,4577.949,3942.051,3886.154,4287.692,1603039226.9152
115,4591.282,3950.256,3891.282,4277.949,1603039226.9231
116,4597.436,3952.821,3891.282,4277.949,1603039226.931
117,4597.436,3955.385,3888.205,4285.128,1603039226.9389
118,4603.59,3967.692,3897.436,4290.769,1603039226.9467
119,4608.205,3972.821,3908.718,4300.0,1603039226.9546
120,4603.59,3964.615,3911.282,4311.282,1603039226.9624
121,4598.974,3956.41,3910.256,4316.923,1603039226.9704
122,4598.974,3950.769,3905.641,4307.692,1603039226.9782
123,4593.846,3940.513,3896.923,4293.333,1603039226.9861
124,4590.256,3937.436,3891.795,4293.846,1603039226.9939
125,4602.564,3950.256,3899.487,4294.359,1603039227.0017
126,4624.615,3961.538,3910.256,4290.769,1603039227.0096
127,4624.103,3965.128,3909.231,4302.051,1603039227.0173
128,4625.641,3973.846,3912.821,4315.897,1603039228.0339
129,4623.077,3965.128,3908.718,4317.436,1603039228.0417
130,4626.154,3964.615,3914.359,4318.974,1603039228.0497
131,4627.692,3968.718,3913.846,4321.026,1603039228.0575
132,4620.513,3963.077,3900.513,4310.769,1603039228.0654
133,4615.385,3956.923,3896.923,4293.846,1603039228.0732
134,4617.949,3961.026,3897.436,4291.282,1603039228.0811
135,4614.872,3968.205,3899.487,4296.923,1603039228.089
136,4615.385,3969.744,3910.769,4289.744,1603039228.0969
137,4632.821,3970.256,3914.359,4292.308,1603039228.1047
138,4638.974,3974.359,3912.308,4313.846,1603039228.1124
139,4631.282,3979.487,3921.026,4327.692,1603039228.1202
140,4634.872,3978.462,3925.128,4327.179,1603039228.128
141,4637.436,3975.385,3920.0,4331.795,1603039228.1358
142,4625.641,3978.462,3924.103,4332.308,1603039228.1435
143,4623.077,3978.462,3923.59,4319.487,1603039228.1513
144,4630.769,3973.846,3912.821,4312.821,1603039228.1591
145,4621.538,3970.256,3906.154,4308.205,1603039228.167
146,4607.179,3965.128,3903.077,4295.385,1603039228.1748
147,4618.462,3968.205,3912.308,4304.103,1603039228.1826
148,4636.923,3979.487,3929.744,4328.205,1603039228.1903
149,4634.359,3983.59,3932.821,4329.744,1603039228.1982
150,4628.718,3975.897,3926.154,4331.282,1603039228.2059
151,4630.769,3972.308,3927.692,4348.718,1603039228.2137
152,4636.41,3980.0,3931.282,4352.308,1603039228.2214
153,4640.513,3980.513,3931.282,4337.436,1603039228.2293
154,4631.282,3972.821,3927.692,4330.256,1603039228.2372
155,4620.0,3971.795,3921.538,4326.154,1603039228.2451
156,4626.667,3974.359,3918.462,4324.103,1603039228.2529
157,4629.231,3971.795,3918.462,4327.179,1603039228.2608
158,4625.128,3969.744,3912.308,4317.436,1603039228.2688
159,4628.718,3971.282,3908.205,4306.667,1603039228.2766
160,4623.077,3967.692,3914.872,4312.308,1603039228.2844
161,4611.282,3966.154,3923.59,4323.59,1603039228.2921
162,4626.667,3978.462,3927.692,4330.769,1603039228.2999
163,4640.513,3984.103,3923.077,4326.154,1603039228.3077
164,4628.718,3970.769,3914.872,4311.282,1603039228.3155
165,4623.077,3963.59,3915.897,4308.718,1603039228.3232
166,4630.769,3975.385,3924.103,4329.231,1603039228.331
167,4628.205,3980.513,3923.59,4342.051,1603039228.3387
168,4620.513,3974.872,3915.897,4328.718,1603039228.3466
169,4621.538,3975.385,3913.333,4308.718,1603039228.3543
170,4623.59,3975.385,3914.359,4303.59,1603039228.3621
171,4630.256,3981.538,3920.513,4319.487,1603039228.3698
172,4642.051,3990.256,3929.231,4336.41,1603039228.3777
173,4640.0,3982.051,3931.282,4332.821,1603039228.3854
174,4621.026,3966.667,3921.538,4318.974,1603039228.3932
175,4615.897,3966.667,3916.923,4317.949,1603039228.4011
176,4626.154,3971.282,3918.974,4321.026,1603039228.409
177,4621.026,3964.103,3914.872,4312.821,1603039228.4169
178,4612.308,3959.487,3904.103,4302.051,1603039228.4248
179,4618.462,3960.513,3897.436,4300.513,1603039228.4326
180,4618.974,3960.0,3896.41,4301.538,1603039228.4405
181,4614.872,3963.59,3899.487,4296.41,1603039228.4483
182,4625.128,3970.256,3903.59,4290.769,1603039228.4563
183,4627.692,3968.718,3906.667,4300.513,1603039228.4641
184,4616.923,3968.718,3913.846,4316.41,1603039228.4718
185,4617.436,3978.462,3919.487,4316.923,1603039228.4796
186,4627.179,3979.487,3922.051,4314.359,1603039228.4874
187,4627.692,3973.333,3925.128,4318.462,1603039228.4952
188,4632.821,3980.0,3925.641,4323.077,1603039228.5029
189,4648.205,3991.282,3927.179,4330.769,1603039228.5107
190,4647.692,3987.692,3929.231,4329.744,1603039228.5184
191,4619.487,3978.462,3918.974,4307.692,1603039228.5263
192,4608.205,3974.359,3906.667,4295.385,1603039228.534
193,4628.205,3972.821,3914.872,4311.795,1603039228.5418
194,4631.795,3969.231,3926.154,4327.179,1603039228.5495
195,4618.462,3971.282,3924.103,4326.154,1603039228.5573
196,4624.615,3975.897,3917.949,4316.923,1603039228.5651
197,4631.282,3976.923,3912.821,4307.692,1603039228.573
198,4620.513,3974.872,3910.769,4309.231,1603039228.5808
199,4617.436,3972.821,3910.256,4314.359,1603039228.5887
200,4619.487,3969.744,3904.615,4296.923,1603039228.5966
201,4611.282,3963.59,3902.564,4278.462,1603039228.6045
202,4611.282,3961.026,3908.205,4295.897,1603039228.6124
203,4623.077,3965.128,3909.231,4324.103,1603039228.6202
204,4626.667,3968.718,3911.282,4328.205,1603039228.628
205,4620.513,3969.231,3914.359,4320.513,1603039228.636
206,4621.026,3965.641,3909.231,4307.692,1603039228.6438
207,4620.0,3957.436,3903.077,4289.231,1603039228.6517
208,4602.564,3953.846,3900.513,4283.59,1603039228.6595
209,4604.103,3963.59,3903.59,4300.513,1603039228.6672
210,4625.128,3971.282,3912.821,4314.872,1603039228.6751
211,4627.692,3966.667,3916.923,4313.333,1603039228.6828
212,4622.051,3967.179,3914.359,4317.436,1603039228.6906
213,4632.308,3973.846,3914.359,4324.615,1603039228.6983
214,4629.744,3969.744,3912.821,4313.333,1603039228.7062
215,4613.333,3964.103,3909.744,4302.051,1603039228.7139
216,4617.949,3965.128,3909.744,4303.59,1603039228.7217
217,4623.077,3962.564,3902.051,4302.051,1603039228.7294
218,4616.923,3961.026,3900.513,4303.59,1603039228.7372
219,4620.0,3965.128,3910.256,4316.923,1603039228.745
220,4620.513,3967.179,3912.308,4323.077,1603039228.7529
221,4610.769,3964.615,3905.128,4310.256,1603039228.7607
222,4609.231,3958.462,3903.59,4294.872,1603039228.7686
223,4606.154,3954.872,3901.026,4286.154,1603039228.7764
224,4590.256,3955.897,3894.359,4280.513,1603039228.7844
225,4596.923,3962.051,3903.077,4280.513,1603039228.7922
226,4630.256,3972.821,3924.103,4303.077,1603039228.8001
227,4640.0,3974.872,3929.231,4332.308,1603039228.808
228,4620.0,3963.077,3914.359,4332.821,1603039228.8159
229,4612.821,3961.538,3908.205,4322.564,1603039228.8237
230,4612.308,3966.154,3913.333,4314.872,1603039228.8316
231,4595.897,3953.846,3905.128,4291.282,1603039228.8394
232,4598.462,3949.744,3898.462,4281.538,1603039228.8473
233,4623.59,3966.667,3906.667,4300.0,1603039228.8552
234,4624.615,3971.282,3911.282,4304.103,1603039228.8629
235,4612.308,3965.641,3911.795,4300.0,1603039228.8707
236,4616.923,3969.744,3918.974,4319.487,1603039228.8784
237,4629.744,3976.923,3927.179,4336.923,1603039228.8863
238,4630.256,3972.821,3921.538,4327.692,1603039228.894
239,4620.513,3966.154,3917.436,4316.923,1603039228.9018
240,4614.872,3965.128,3922.051,4318.974,1603039228.9095
241,4616.41,3965.128,3917.949,4321.026,1603039228.9173
242,4615.385,3966.154,3909.231,4318.462,1603039228.9251
243,4616.41,3970.256,3914.359,4312.308,1603039228.933
244,4622.051,3972.821,3924.615,4307.692,1603039228.9408
245,4623.59,3974.872,3927.692,4315.385,1603039228.9486
246,4633.846,3981.026,3934.359,4335.897,1603039228.9563
247,4642.564,3982.564,3934.359,4341.538,1603039228.9643
248,4628.205,3975.897,3925.641,4328.205,1603039228.9721
249,4614.872,3970.256,3924.615,4325.641,1603039228.98
250,4621.026,3971.282,3924.615,4329.744,1603039228.9878
251,4625.128,3980.513,3926.154,4330.256,1603039228.9958
252,4626.154,3990.769,3932.821,4335.897,1603039229.0036
253,4641.538,3994.872,3937.949,4339.487,1603039229.0115
254,4640.0,3991.795,3935.385,4336.923,1603039229.0193
255,4616.923,3983.59,3929.744,4335.385,1603039229.0272
256,4623.077,3968.718,3925.641,4327.179,1603039230.0435
257,4623.077,3974.872,3927.179,4328.205,1603039230.0513
258,4631.282,3984.103,3929.744,4330.256,1603039230.0593
259,4623.59,3978.462,3930.256,4334.359,1603039230.0671
260,4613.333,3972.821,3923.077,4328.718,1603039230.075
261,4622.051,3973.846,3917.949,4323.077,1603039230.0828
262,4633.846,3977.949,3917.436,4322.564,1603039230.0908
263,4627.692,3976.923,3917.949,4314.872,1603039230.0986
264,4612.821,3971.282,3916.41,4312.308,1603039230.1065
265,4610.256,3972.308,3917.949,4323.59,1603039230.1143
266,4617.949,3973.333,3921.538,4326.154,1603039230.1222
267,4624.615,3965.641,3923.077,4317.949,1603039230.1301
268,4625.128,3963.077,3920.513,4320.0,1603039230.1378
269,4623.077,3971.795,3915.897,4326.667,1603039230.1456
270,4629.744,3976.923,3917.949,4327.692,1603039230.1533
271,4638.462,3976.41,3922.051,4321.538,1603039230.1611
272,4629.231,3977.436,3915.385,4311.795,1603039230.1689
273,4616.41,3977.436,3908.718,4310.769,1603039230.1767
274,4623.077,3980.513,3914.872,4317.436,1603039230.1844
275,4628.205,3981.026,3921.026,4318.974,1603039230.1922
276,4624.103,3975.385,3918.974,4322.051,1603039230.2
277,4623.077,3968.718,3923.077,4326.154,1603039230.2078
278,4619.487,3967.692,3927.692,4321.026,1603039230.2155
279,4621.538,3973.333,3927.692,4323.59,1603039230.2234
280,4634.359,3982.051,3929.231,4332.821,1603039230.2312
281,4634.359,3985.641,3930.256,4327.692,1603039230.2392
282,4616.923,3976.41,3927.179,4318.462,1603039230.2471
283,4618.462,3973.333,3923.59,4324.615,1603039230.2549
284,4634.872,3985.128,3925.641,4337.436,1603039230.2627
285,4637.949,3991.795,3933.846,4340.513,1603039230.2706
286,4628.205,3983.077,3934.872,4333.846,1603039230.2785
287,4629.231,3981.026,3928.205,4331.282,1603039230.2864
288,4634.872,3988.718,3925.641,4335.385,1603039230.2942
289,4621.538,3979.487,3920.513,4329.231,1603039230.3021
290,4615.385,3967.692,3912.821,4321.538,1603039230.31
291,4627.179,3976.923,3917.436,4323.077,1603039230.3177
292,4631.282,3985.641,3917.949,4320.0,1603039230.3255
293,4626.154,3977.436,3908.718,4313.333,1603039230.3332
294,4629.744,3975.897,3912.821,4309.231,1603039230.341
295,4632.308,3981.026,3925.128,4312.821,1603039230.3488
296,4629.231,3981.538,3926.154,4330.256,1603039230.3566
297,4628.205,3985.128,3928.205,4348.205,1603039230.3643
298,4621.538,3982.564,3930.769,4343.077,1603039230.3721
299,4615.385,3971.795,3922.564,4325.641,1603039230.3798
300,4618.974,3973.333,3919.487,4316.41,1603039230.3877
301,4621.026,3978.462,3922.051,4308.205,1603039230.3954
302,4616.41,3972.821,3912.308,4303.077,1603039230.4033
303,4609.744,3963.077,3900.0,4297.949,1603039230.4111
304,4613.333,3961.538,3903.077,4295.897,1603039230.4191
305,4624.615,3968.205,3912.821,4309.231,1603039230.4269
306,4621.026,3970.769,3913.846,4316.41,1603039230.4348
307,4612.821,3970.256,3910.256,4309.231,1603039230.4426
308,4618.974,3973.333,3915.897,4315.385,1603039230.4505
309,4622.051,3976.923,3921.026,4326.667,1603039230.4584
