title:your record name, start timestamp:1602279038.535470, stop timestamp:1602279068.783835, headset type:EPOC, headset serial:79017558, headset firmware:1e00, subject name:alzaabi.su, channels:38, sampling rate:128, samples:3869      , version:2.0
Timestamp,EEG.Counter,EEG.Interpolated,EEG.AF3,EEG.F7,EEG.F3,EEG.FC5,EEG.T7,EEG.P7,EEG.O1,EEG.O2,EEG.P8,EEG.T8,EEG.FC6,EEG.F4,EEG.F8,EEG.AF4,EEG.RawCq,EEG.Battery,MarkerIndex,MarkerType,MarkerValueInt,EEG.MarkerHardware,CQ.AF3,CQ.F7,CQ.F3,CQ.FC5,CQ.T7,CQ.P7,CQ.O1,CQ.O2,CQ.P8,CQ.T8,CQ.FC6,CQ.F4,CQ.F8,CQ.AF4,CQ.Overall
1602279038.535470,116.000000,0.000000,3889.230713,4565.641113,4157.948730,4236.922852,3939.487061,4625.128418,3985.128174,3902.564209,4265.641113,3896.923096,4182.051270,4135.897461,4054.871826,3947.179443,426.000000,4.000000,,,,0.000000,4.000000,4.000000,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,1.000000,4.000000,4.000000,4.000000,2.000000,25.000000
1602279038.543197,117.000000,0.000000,3875.897461,4567.692383,4157.948730,4228.205078,3925.641113,4608.717773,3969.743652,3880.000000,4259.487305,3894.358887,4169.230957,4125.128418,4047.179443,3943.076904,356.000000,4.000000,,,,0.000000,4.000000,4.000000,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,1.000000,4.000000,4.000000,4.000000,2.000000,25.000000
1602279038.551024,118.000000,0.000000,3874.871826,4596.922852,4158.974121,4227.692383,3926.153809,4593.846191,3957.948730,3877.435791,4257.948730,3894.358887,4176.922852,4129.743652,4057.948730,3944.102539,448.000000,4.000000,,,,0.000000,4.000000,4.000000,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,1.000000,4.000000,4.000000,4.000000,2.000000,25.000000
1602279038.558751,119.000000,0.000000,3887.692383,4606.666504,4160.512695,4234.358887,3940.512939,4608.717773,3967.692383,3885.641113,4260.512695,3897.948730,4194.871582,4143.589844,4076.923096,3951.794922,238.000000,4.000000,,,,0.000000,4.000000,4.000000,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,1.000000,4.000000,4.000000,4.000000,2.000000,25.000000
1602279038.566578,120.000000,0.000000,3891.281982,4596.922852,4158.974121,4231.794922,3949.230713,4618.461426,3976.410156,3881.025635,4257.436035,3897.948730,4190.256348,4143.589844,4074.358887,3955.897461,426.000000,4.000000,,,,0.000000,4.000000,4.000000,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,1.000000,4.000000,4.000000,4.000000,2.000000,25.000000
1602279038.574304,121.000000,0.000000,3888.718018,4593.333496,4154.871582,4238.461426,3940.512939,4598.974121,3960.000000,3880.000000,4252.820313,3896.410156,4186.153809,4142.051270,4066.666748,3953.846191,356.000000,4.000000,,,,0.000000,4.000000,4.000000,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,1.000000,4.000000,4.000000,4.000000,2.000000,25.000000
1602279038.582130,122.000000,0.000000,3895.384521,4586.153809,4157.948730,4249.743652,3933.333252,4595.384766,3953.333252,3890.769287,4261.025879,3897.948730,4199.487305,4151.794922,4076.410156,3957.435791,448.000000,4.000000,,,,0.000000,4.000000,4.000000,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,1.000000,4.000000,4.000000,4.000000,2.000000,25.000000
1602279038.589857,123.000000,0.000000,3896.410156,4580.512695,4158.461426,4236.922852,3937.435791,4613.333496,3968.205078,3895.897461,4269.743652,3898.461426,4200.512695,4149.230957,4077.435791,3957.435791,238.000000,4.000000,,,,0.000000,4.000000,4.000000,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,1.000000,4.000000,4.000000,4.000000,2.000000,25.000000
1602279038.597683,124.000000,0.000000,3884.615479,4593.333496,4158.974121,4224.102539,3936.923096,4612.820313,3967.179443,3887.692383,4255.897461,3897.948730,4181.538574,4131.794922,4057.435791,3946.666748,426.000000,4.000000,,,,0.000000,4.000000,4.000000,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,1.000000,4.000000,4.000000,4.000000,2.000000,25.000000
1602279038.605409,125.000000,0.000000,3885.128174,4607.179688,4162.051270,4240.512695,3941.538574,4609.230957,3958.461426,3878.461426,4247.692383,3897.948730,4173.333496,4128.717773,4053.333252,3946.153809,356.000000,4.000000,,,,0.000000,4.000000,4.000000,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,1.000000,4.000000,4.000000,4.000000,2.000000,25.000000
